rep,dataset,pitype,biastype,site,ncount,scount,truedn,trueds,truednds
18,amine,unequalpi,bias,30,0.0120987654321,0.0147325102881,0.258219063652,0.873610879821,0.295576748889515
18,amine,unequalpi,bias,31,0.0200823045267,0.0138271604938,0.231329513177,0.660952692117,0.349994055453595
18,amine,unequalpi,bias,32,0.00296296296296,0.0077366255144,0.220638821535,0.742947819581,0.296977547709116
18,amine,unequalpi,bias,33,0.021207133059,0.016488340192,0.27407941809,0.944462064338,0.290196322794722
18,amine,unequalpi,bias,34,0.0129218106996,0.0122633744856,0.34685117863,0.925239794471,0.374877065062155
18,amine,unequalpi,bias,35,0.0144855967078,0.0125102880658,0.37673681457,0.740159276715,0.508994248159729
18,amine,unequalpi,bias,36,0.0221399176955,0.0135802469136,0.380392983589,0.865752046535,0.439378670961792
18,amine,unequalpi,bias,37,0.0248285322359,0.0131961591221,0.359020316369,0.846689303544,0.424028406720438
18,amine,unequalpi,bias,38,0.0238683127572,0.0141563786008,0.347006821558,0.954102182899,0.363699850789183
18,amine,unequalpi,bias,39,0.016378600823,0.020658436214,0.363834785402,0.881362523788,0.4128094576092
18,amine,unequalpi,bias,40,0.0235939643347,0.0134430727023,0.379489721142,0.912333653999,0.415954973795602
18,amine,unequalpi,bias,41,0.00592592592593,0.0121810699588,0.373731852023,0.946982766999,0.394655388721973
18,amine,unequalpi,bias,42,0.00888888888889,0.0120164609053,0.285708629748,0.657871907241,0.434292187587417
18,amine,unequalpi,bias,43,0.0286419753086,0.0134979423868,0.389083554182,0.741051037945,0.525042857049311
18,amine,unequalpi,bias,44,0.0125102880658,0.0115226337449,0.402966394169,0.912427719216,0.441641990573508
18,amine,unequalpi,bias,45,0.0229355281207,0.00932784636488,0.398563512034,0.65855888194,0.605205582923582
18,amine,unequalpi,bias,46,0.0310013717421,0.0157475994513,0.520082856413,0.937013722489,0.555042945402654
18,amine,unequalpi,bias,47,0.018353909465,0.0158024691358,0.410486665544,0.879081646206,0.466949420813876
18,amine,unequalpi,bias,48,0.0296296296296,0.0100411522634,0.488158987646,0.846286891023,0.576824470311609
18,amine,unequalpi,bias,49,0.0327572016461,0.0141563786008,0.502371275749,0.947065813991,0.530450226718641
18,amine,unequalpi,bias,50,0.0193689986283,0.0231001371742,0.427368934661,0.905572080913,0.471932542609005
18,amine,unequalpi,bias,51,0.0167626886145,0.00809327846365,0.379383894898,0.651687433181,0.582156223338788
18,amine,unequalpi,bias,52,0.023621399177,0.0116049382716,0.486083168323,0.923810987152,0.526171668320959
18,amine,unequalpi,bias,53,0.0284773662551,0.0143209876543,0.456626308999,0.800415635395,0.570486493275032
18,amine,unequalpi,bias,54,0.0331687242798,0.0137448559671,0.510472075335,0.949101238374,0.537847865639224
18,amine,unequalpi,bias,55,0.020658436214,0.0116049382716,0.443120320887,0.860928703822,0.514700368241662
18,amine,unequalpi,bias,56,0.0316872427984,0.00995884773663,0.505469074737,0.817825218695,0.618064915561756
18,amine,unequalpi,bias,57,0.023840877915,0.0135253772291,0.478634258863,0.807780548601,0.59253006239374
18,amine,unequalpi,bias,58,0.0331687242798,0.0144855967078,0.530627525349,0.932822961949,0.568840548522015
18,amine,unequalpi,bias,59,0.023621399177,0.0111111111111,0.562318456611,0.86041917309,0.653540128111698
18,amine,unequalpi,bias,60,0.0149794238683,0.00872427983539,0.533453034449,0.772905091306,0.690192160007135
18,amine,unequalpi,bias,61,0.0158847736626,0.00987654320988,0.556316740263,0.871136343115,0.638610413467229
18,amine,unequalpi,bias,62,0.0184362139918,0.0124279835391,0.554466724711,0.950944750649,0.583069336396871
18,amine,unequalpi,bias,63,0.020987654321,0.018353909465,0.568649925003,0.887975810833,0.640388981395288
18,amine,unequalpi,bias,64,0.0155555555556,0.0122633744856,0.477309881015,0.735061572786,0.649346801256281
18,amine,unequalpi,bias,65,0.0237037037037,0.0134979423868,0.574764374938,0.885889739057,0.648798997886371
18,amine,unequalpi,bias,66,0.0123456790123,0.0113580246914,0.525886691795,0.941923638747,0.558311385511637
18,amine,unequalpi,bias,67,0.0355555555556,0.00905349794239,0.625394207292,0.825823103599,0.757298027345668
18,amine,unequalpi,bias,68,0.0339094650206,0.0164609053498,0.690012193539,0.901689161368,0.765243969986449
18,amine,unequalpi,bias,69,0.0150617283951,0.0109465020576,0.562529722476,0.678328272789,0.829288332864433
18,amine,unequalpi,bias,70,0.0364334705075,0.0148696844993,0.661039136397,0.889160740553,0.743441659362824
18,amine,unequalpi,bias,71,0.0172839506173,0.0161316872428,0.607626678494,0.871236754926,0.697430032718959
18,amine,unequalpi,bias,72,0.037475994513,0.0102606310014,0.57183407965,0.765649138314,0.746861781767572
18,amine,unequalpi,bias,73,0.0357201646091,0.0139917695473,0.622693955653,0.876277733449,0.710612551116753
18,amine,unequalpi,bias,74,0.0411522633745,0.0107818930041,0.635616349774,0.873530509864,0.727640697830874
18,amine,unequalpi,bias,75,0.0222496570645,0.0103429355281,0.536574722377,0.642411615887,0.835250654109255
18,amine,unequalpi,bias,76,0.0281755829904,0.00639231824417,0.660266325479,0.86903482423,0.759769697450298
18,amine,unequalpi,bias,77,0.0256515775034,0.00941015089163,0.503464684815,0.670046180983,0.751388037278842
18,amine,unequalpi,bias,78,0.0372839506173,0.0111934156379,0.725379299111,0.907189683905,0.79958944857993
18,amine,unequalpi,bias,79,0.0375308641975,0.0137448559671,0.735397199676,0.912599365629,0.805826989775667
18,amine,unequalpi,bias,80,0.0285322359396,0.0111385459534,0.635041569152,0.750356249129,0.846320091142234
18,amine,unequalpi,bias,81,0.0310013717421,0.00820301783265,0.618331840385,0.693122968408,0.892095441311397
18,amine,unequalpi,bias,82,0.0286694101509,0.0158573388203,0.715309891834,0.921456174377,0.776282054127668
18,amine,unequalpi,bias,83,0.036598079561,0.016488340192,0.750370062375,0.920811896044,0.814900486840739
18,amine,unequalpi,bias,84,0.0269958847737,0.0146502057613,0.762760044164,0.911165515482,0.837125671684914
18,amine,unequalpi,bias,85,0.0260905349794,0.0135802469136,0.73791123426,0.839586188039,0.878898729841567
18,amine,unequalpi,bias,86,0.0290809327846,0.0156927297668,0.715635652357,0.908442252524,0.787761302789132
18,amine,unequalpi,bias,87,0.0305349794239,0.0129218106996,0.742092996582,0.870428536758,0.852560509270527
18,amine,unequalpi,bias,88,0.0293004115226,0.00905349794239,0.561500648086,0.673885192,0.833228945748967
18,amine,unequalpi,bias,89,0.0324828532236,0.0103978052126,0.621042663056,0.617722344143,1.00537509925694
18,amine,unequalpi,bias,90,0.0413717421125,0.0126200274348,0.831769803437,0.859454403129,0.967788169341842
18,amine,unequalpi,bias,91,0.0416735253772,0.0135802469136,0.80138592911,0.875635648534,0.915204777753955
18,amine,unequalpi,bias,92,0.041865569273,0.00803840877915,0.764147949793,0.773476245551,0.987939777321339
18,amine,unequalpi,bias,93,0.0361042524005,0.0124554183813,0.803937745918,0.841813424319,0.955007039200355
18,amine,unequalpi,bias,94,0.0463100137174,0.0106447187929,0.833692875582,0.892616216095,0.933988046093565
18,amine,unequalpi,bias,95,0.0345679012346,0.00995884773663,0.749157111807,0.734240612996,1.02031554581288
18,amine,unequalpi,bias,96,0.0413443072702,0.00987654320988,0.801804454738,0.90114623015,0.889760649172927
18,amine,unequalpi,bias,97,0.0370644718793,0.0142935528121,0.759128895279,0.822864096942,0.922544680342892
18,amine,unequalpi,bias,98,0.0293827160494,0.0105349794239,0.80311054367,0.797749738205,1.00671990877372
18,amine,unequalpi,bias,99,0.0349794238683,0.0139094650206,0.780259686856,0.853484469855,0.914204902859638
18,amine,unequalpi,bias,100,0.0343484224966,0.0129492455418,0.809031962675,0.750674938622,1.07773940630032
18,amine,unequalpi,nobias,1,0.00938271604938,0.0138271604938,0.0653761777655,0.999999999304,0.0653761778110018
18,amine,unequalpi,nobias,2,0.00181069958848,0.0126748971193,0.094004899263,0.999999999985,0.0940048992644101
18,amine,unequalpi,nobias,3,0.000905349794239,0.0234567901235,0.0628841464332,0.999999999376,0.0628841464724397
18,amine,unequalpi,nobias,4,0.00897119341564,0.0165432098765,0.0846327324255,0.999999994992,0.0846327328493407
18,amine,unequalpi,nobias,5,0.00172839506173,0.0260905349794,0.0302734408501,0.999999996666,0.0302734409510317
18,amine,unequalpi,nobias,6,0.00905349794239,0.0189300411523,0.0948477054282,0.9999999998,0.0948477054471695
18,amine,unequalpi,nobias,7,0.0175308641975,0.0148971193416,0.0520543854219,0.99999999964,0.0520543854406396
18,amine,unequalpi,nobias,8,0.00148148148148,0.0133333333333,0.0853318632624,0.999999998701,0.0853318633732461
18,amine,unequalpi,nobias,9,0.00213991769547,0.0202469135802,0.0328259397816,0.999999999974,0.0328259397824535
18,amine,unequalpi,nobias,10,0.00189300411523,0.0264197530864,0.0513095107883,0.999999997434,0.0513095109199602
18,amine,unequalpi,nobias,11,0.00222222222222,0.020658436214,0.0981405686786,0.999999999841,0.0981405686942043
18,amine,unequalpi,nobias,12,0.00312757201646,0.0144855967078,0.14609328133,0.99999999998,0.146093281332922
18,amine,unequalpi,nobias,13,0.00502057613169,0.0252674897119,0.17866061313,1,0.17866061313
18,amine,unequalpi,nobias,14,0.00123456790123,0.0144032921811,0.17079838439,1,0.17079838439
18,amine,unequalpi,nobias,15,0.00395061728395,0.0223868312757,0.137867184125,0.999999999795,0.137867184153263
18,amine,unequalpi,nobias,16,0.0077366255144,0.0237037037037,0.198653448003,1,0.198653448003
18,amine,unequalpi,nobias,17,0.0265843621399,0.01670781893,0.215603764308,1,0.215603764308
18,amine,unequalpi,nobias,18,0.00378600823045,0.0209053497942,0.1801236459,1,0.1801236459
18,amine,unequalpi,nobias,19,0.00197530864198,0.0138271604938,0.175676154501,0.9999999999,0.175676154518568
18,amine,unequalpi,nobias,20,0.019012345679,0.0185185185185,0.200003990236,1,0.200003990236
18,amine,unequalpi,nobias,21,0.00312757201646,0.0146502057613,0.231489914097,1,0.231489914097
18,amine,unequalpi,nobias,22,0.0200823045267,0.0156378600823,0.242787981474,1,0.242787981474
18,amine,unequalpi,nobias,23,0.01670781893,0.0158847736626,0.279562828662,1,0.279562828662
18,amine,unequalpi,nobias,24,0.0186008230453,0.0166255144033,0.253131032459,1,0.253131032459
18,amine,unequalpi,nobias,25,0.0134979423868,0.0194238683128,0.343635648983,1,0.343635648983
18,amine,unequalpi,nobias,26,0.0168724279835,0.0148971193416,0.251548955661,1,0.251548955661
18,amine,unequalpi,nobias,27,0.0246090534979,0.0157201646091,0.248828431335,1,0.248828431335
18,amine,unequalpi,nobias,28,0.0237860082305,0.0150617283951,0.335790945637,1,0.335790945637
18,amine,unequalpi,nobias,29,0.0151440329218,0.0182716049383,0.246193456782,1,0.246193456782
18,amine,unequalpi,nobias,30,0.00658436213992,0.0230452674897,0.2804890425,1,0.2804890425
18,amine,unequalpi,nobias,31,0.00954732510288,0.0148148148148,0.273973541354,1,0.273973541354
18,amine,unequalpi,nobias,32,0.0182716049383,0.0148148148148,0.288232969282,1,0.288232969282
18,amine,unequalpi,nobias,33,0.00748971193416,0.022304526749,0.279252770085,1,0.279252770085
18,amine,unequalpi,nobias,34,0.0176131687243,0.0166255144033,0.358428429828,1,0.358428429828
18,amine,unequalpi,nobias,35,0.0277914951989,0.0159945130316,0.428570680056,1,0.428570680056
18,amine,unequalpi,nobias,36,0.0120164609053,0.0138271604938,0.414019564318,1,0.414019564318
18,amine,unequalpi,nobias,37,0.0246639231824,0.0136899862826,0.405749384454,1,0.405749384454
18,amine,unequalpi,nobias,38,0.0112757201646,0.0214814814815,0.354258722258,1,0.354258722258
18,amine,unequalpi,nobias,39,0.0283127572016,0.0167901234568,0.385461686584,1,0.385461686584
18,amine,unequalpi,nobias,40,0.0271604938272,0.0146502057613,0.405981247359,1,0.405981247359
18,amine,unequalpi,nobias,41,0.0217832647462,0.0160768175583,0.379734413287,1,0.379734413287
18,amine,unequalpi,nobias,42,0.0136625514403,0.0204938271605,0.387804429205,1,0.387804429205
18,amine,unequalpi,nobias,43,0.0083950617284,0.0113580246914,0.439337649587,1,0.439337649587
18,amine,unequalpi,nobias,44,0.0318518518519,0.0132510288066,0.423933908997,1,0.423933908997
18,amine,unequalpi,nobias,45,0.0181893004115,0.017366255144,0.492977736057,1,0.492977736057
18,amine,unequalpi,nobias,46,0.0318518518519,0.0148971193416,0.544193133853,1,0.544193133853
18,amine,unequalpi,nobias,47,0.0319341563786,0.016049382716,0.460267244871,1,0.460267244871
18,amine,unequalpi,nobias,48,0.0144032921811,0.0139917695473,0.534678413973,1,0.534678413973
18,amine,unequalpi,nobias,49,0.0334156378601,0.0123456790123,0.527337158282,1,0.527337158282
18,amine,unequalpi,nobias,50,0.0325925925926,0.0148148148148,0.471655465391,1,0.471655465391
18,amine,unequalpi,nobias,51,0.0312482853224,0.0144307270233,0.467382215282,1,0.467382215282
18,amine,unequalpi,nobias,52,0.0105349794239,0.0167352537723,0.512882243316,1,0.512882243316
18,amine,unequalpi,nobias,53,0.0120164609053,0.0137722908093,0.526488812531,1,0.526488812531
18,amine,unequalpi,nobias,54,0.0330041152263,0.0135802469136,0.516605587753,1,0.516605587753
18,amine,unequalpi,nobias,55,0.0297668038409,0.0150068587106,0.499265268821,1,0.499265268821
18,amine,unequalpi,nobias,56,0.0356104252401,0.0209327846365,0.601605859561,1,0.601605859561
18,amine,unequalpi,nobias,57,0.0117695473251,0.0148971193416,0.557220263898,1,0.557220263898
18,amine,unequalpi,nobias,58,0.0280932784636,0.021316872428,0.565550800365,1,0.565550800365
18,amine,unequalpi,nobias,59,0.0314128943759,0.0156652949246,0.634845261808,1,0.634845261808
18,amine,unequalpi,nobias,60,0.0283676268861,0.0172290809328,0.625288541518,1,0.625288541518
18,amine,unequalpi,nobias,61,0.0296570644719,0.01890260631,0.613860883366,1,0.613860883366
18,amine,unequalpi,nobias,62,0.0391495198903,0.01780521262,0.5747529174,1,0.5747529174
18,amine,unequalpi,nobias,63,0.0352263374486,0.0179423868313,0.627261802755,1,0.627261802755
18,amine,unequalpi,nobias,64,0.0334156378601,0.0155555555556,0.603736143417,1,0.603736143417
18,amine,unequalpi,nobias,65,0.0255692729767,0.0170644718793,0.624099101006,1,0.624099101006
18,amine,unequalpi,nobias,66,0.0332235939643,0.00853223593964,0.55268556718,1,0.55268556718
18,amine,unequalpi,nobias,67,0.036817558299,0.0161865569273,0.69326283755,1,0.69326283755
18,amine,unequalpi,nobias,68,0.0380521262003,0.0149519890261,0.739337516821,1,0.739337516821
18,amine,unequalpi,nobias,69,0.0258161865569,0.0235665294925,0.715338056968,1,0.715338056968
18,amine,unequalpi,nobias,70,0.0344032921811,0.0168724279835,0.728479858707,1,0.728479858707
18,amine,unequalpi,nobias,71,0.0342661179698,0.0113305898491,0.672510678955,1,0.672510678955
18,amine,unequalpi,nobias,72,0.0313305898491,0.0104801097394,0.703403358958,1,0.703403358958
18,amine,unequalpi,nobias,73,0.0283676268861,0.0207956104252,0.676651667568,1,0.676651667568
18,amine,unequalpi,nobias,74,0.0347873799726,0.0121262002743,0.673638329524,1,0.673638329524
18,amine,unequalpi,nobias,75,0.0329766803841,0.0182167352538,0.681741875965,1,0.681741875965
18,amine,unequalpi,nobias,76,0.037037037037,0.0181893004115,0.733414480102,1,0.733414480102
18,amine,unequalpi,nobias,77,0.0342935528121,0.0155829903978,0.675586284776,1,0.675586284776
18,amine,unequalpi,nobias,78,0.0356378600823,0.0108641975309,0.786135821842,1,0.786135821842
18,amine,unequalpi,nobias,79,0.0390672153635,0.0131138545953,0.794030191629,1,0.794030191629
18,amine,unequalpi,nobias,80,0.0411522633745,0.0100411522634,0.743746036537,1,0.743746036537
18,amine,unequalpi,nobias,81,0.0287791495199,0.0114403292181,0.744332445838,1,0.744332445838
18,amine,unequalpi,nobias,82,0.0347325102881,0.0149519890261,0.758024058881,1,0.758024058881
18,amine,unequalpi,nobias,83,0.0393689986283,0.0167626886145,0.796283661947,1,0.796283661947
18,amine,unequalpi,nobias,84,0.0379972565158,0.0180521262003,0.820018674889,1,0.820018674889
18,amine,unequalpi,nobias,85,0.0320713305898,0.0150068587106,0.808108239452,1,0.808108239452
18,amine,unequalpi,nobias,86,0.0407956104252,0.0147599451303,0.760975763503,1,0.760975763503
18,amine,unequalpi,nobias,87,0.0437860082305,0.0133333333333,0.824415796867,1,0.824415796867
18,amine,unequalpi,nobias,88,0.0358024691358,0.0165432098765,0.747295113107,1,0.747295113107
18,amine,unequalpi,nobias,89,0.042085048011,0.0142112482853,0.83513766196,1,0.83513766196
18,amine,unequalpi,nobias,90,0.0401920438957,0.0124828532236,0.903041519688,1,0.903041519688
18,amine,unequalpi,nobias,91,0.0315500685871,0.0151165980796,0.889556787745,1,0.889556787745
18,amine,unequalpi,nobias,92,0.0428257887517,0.0122359396433,0.871083282355,1,0.871083282355
18,amine,unequalpi,nobias,93,0.0331687242798,0.0158847736626,0.912940456301,1,0.912940456301
18,amine,unequalpi,nobias,94,0.0421399176955,0.0134156378601,0.89412943119,1,0.89412943119
18,amine,unequalpi,nobias,95,0.0423319615912,0.0170096021948,0.903870946829,1,0.903870946829
18,amine,unequalpi,nobias,96,0.039670781893,0.00905349794239,0.868627281396,1,0.868627281396
18,amine,unequalpi,nobias,97,0.0391769547325,0.0128395061728,0.839561575111,1,0.839561575111
18,amine,unequalpi,nobias,98,0.0443895747599,0.0171742112483,0.915345718806,1,0.915345718806
18,amine,unequalpi,nobias,99,0.0442249657064,0.0153635116598,0.852647024893,1,0.852647024893
18,amine,unequalpi,nobias,100,0.0462277091907,0.0148422496571,0.919566017037,1,0.919566017037
18,camelid,unequalpi,bias,1,0.00475059382423,0.0118764845606,0.0494122650814,0.685795400033,0.072051030203793
18,camelid,unequalpi,bias,2,0,0.00237529691211,0.0920421212524,0.819654123797,0.112293854907995
18,camelid,unequalpi,bias,3,0,0.0237529691211,0.0622442922313,0.901951618031,0.0690106774986246
18,camelid,unequalpi,bias,4,0.00237529691211,0.0118764845606,0.0789489293562,0.81636285322,0.09670813541405
18,camelid,unequalpi,bias,5,0,0.00237529691211,0.0286690793503,0.588508587688,0.0487148020438047
18,camelid,unequalpi,bias,6,0,0.00950118764846,0.095665208017,0.726563558386,0.131668051490928
18,camelid,unequalpi,bias,7,0,0.0142517814727,0.0495607340803,0.807989242853,0.0613383587946068
18,camelid,unequalpi,bias,8,0,0.0166270783848,0.0811741503976,0.838910246293,0.0967614244268616
18,camelid,unequalpi,bias,9,0,0.00712589073634,0.029839789156,0.818220992281,0.0364691072919236
18,camelid,unequalpi,bias,10,0,0.00475059382423,0.0399665598025,0.567094119797,0.0704760610404612
18,camelid,unequalpi,bias,11,0,0.00237529691211,0.0692768284205,0.646581613837,0.107143208124016
18,camelid,unequalpi,bias,12,0,0.00237529691211,0.129367914836,0.785539435751,0.164686722204239
18,camelid,unequalpi,bias,13,0,0.0118764845606,0.172142419245,0.933913619268,0.184323705847576
18,camelid,unequalpi,bias,14,0.00237529691211,0.0118764845606,0.140926790801,0.765013014112,0.184214893343459
18,camelid,unequalpi,bias,15,0,0.00950118764846,0.137476404626,0.931180687803,0.147636657876097
18,camelid,unequalpi,bias,16,0.0190023752969,0.00475059382423,0.178409604001,0.718068133973,0.248457765440554
18,camelid,unequalpi,bias,17,0.00475059382423,0.00712589073634,0.187276596262,0.810589393586,0.231037560747618
18,camelid,unequalpi,bias,18,0.0249406175772,0.00356294536817,0.178084972678,0.884035566082,0.201445484221029
18,camelid,unequalpi,bias,19,0,0.0190023752969,0.1677271578,0.915239374015,0.183260426246971
18,camelid,unequalpi,bias,20,0,0.00950118764846,0.188369639423,0.798613908226,0.235870722363745
18,camelid,unequalpi,bias,21,0.00475059382423,0,0.228017560642,0.787533274917,0.289533874827107
18,camelid,unequalpi,bias,22,0.00950118764846,0.00475059382423,0.21860519413,0.830776727718,0.263133507278749
18,camelid,unequalpi,bias,23,0.00712589073634,0.00237529691211,0.259928446367,0.79507182261,0.32692448527949
18,camelid,unequalpi,bias,24,0.0118764845606,0,0.211379626119,0.691826804519,0.305538358355404
18,camelid,unequalpi,bias,25,0.00475059382423,0.0166270783848,0.313690532201,0.829492608041,0.378171582435
18,camelid,unequalpi,bias,26,0,0.00475059382423,0.215669796169,0.816001246232,0.264300817143216
18,camelid,unequalpi,bias,27,0,0.00237529691211,0.210474447171,0.68423102889,0.307607282166733
18,camelid,unequalpi,bias,28,0,0.00475059382423,0.319011451233,0.882146731045,0.361630826262991
18,camelid,unequalpi,bias,29,0,0.00950118764846,0.23041367283,0.915889112167,0.251573765611035
18,camelid,unequalpi,bias,30,0,0,0.258219063652,0.873610879821,0.295576748889515
18,camelid,unequalpi,bias,31,0.0083135391924,0.0106888361045,0.231329513177,0.660952692117,0.349994055453595
18,camelid,unequalpi,bias,32,0,0.00712589073634,0.220638821535,0.742947819581,0.296977547709116
18,camelid,unequalpi,bias,33,0.0237529691211,0.0118764845606,0.27407941809,0.944462064338,0.290196322794722
18,camelid,unequalpi,bias,34,0.0166270783848,0.00950118764846,0.34685117863,0.925239794471,0.374877065062155
18,camelid,unequalpi,bias,35,0.00712589073634,0,0.37673681457,0.740159276715,0.508994248159729
18,camelid,unequalpi,bias,36,0.0166270783848,0.00475059382423,0.380392983589,0.865752046535,0.439378670961792
18,camelid,unequalpi,bias,37,0,0.00237529691211,0.359020316369,0.846689303544,0.424028406720438
18,camelid,unequalpi,bias,38,0.00237529691211,0.00950118764846,0.347006821558,0.954102182899,0.363699850789183
18,camelid,unequalpi,bias,39,0.00237529691211,0.00712589073634,0.363834785402,0.881362523788,0.4128094576092
18,camelid,unequalpi,bias,40,0.00237529691211,0.00237529691211,0.379489721142,0.912333653999,0.415954973795602
18,camelid,unequalpi,bias,41,0,0.00475059382423,0.373731852023,0.946982766999,0.394655388721973
18,camelid,unequalpi,bias,42,0.0118764845606,0.00237529691211,0.285708629748,0.657871907241,0.434292187587417
18,camelid,unequalpi,bias,43,0.0166270783848,0,0.389083554182,0.741051037945,0.525042857049311
18,camelid,unequalpi,bias,44,0.00237529691211,0.00237529691211,0.402966394169,0.912427719216,0.441641990573508
18,camelid,unequalpi,bias,45,0.00712589073634,0,0.398563512034,0.65855888194,0.605205582923582
18,camelid,unequalpi,bias,46,0.021377672209,0.0142517814727,0.520082856413,0.937013722489,0.555042945402654
18,camelid,unequalpi,bias,47,0.0142517814727,0,0.410486665544,0.879081646206,0.466949420813876
18,camelid,unequalpi,bias,48,0.0118764845606,0.00950118764846,0.488158987646,0.846286891023,0.576824470311609
18,camelid,unequalpi,bias,49,0.0308788598575,0.00712589073634,0.502371275749,0.947065813991,0.530450226718641
18,camelid,unequalpi,bias,50,0.00475059382423,0.00712589073634,0.427368934661,0.905572080913,0.471932542609005
18,camelid,unequalpi,bias,51,0.00712589073634,0,0.379383894898,0.651687433181,0.582156223338788
18,camelid,unequalpi,bias,52,0.00237529691211,0.0118764845606,0.486083168323,0.923810987152,0.526171668320959
18,camelid,unequalpi,bias,53,0.00237529691211,0.00950118764846,0.456626308999,0.800415635395,0.570486493275032
18,camelid,unequalpi,bias,54,0.00475059382423,0.00475059382423,0.510472075335,0.949101238374,0.537847865639224
18,camelid,unequalpi,bias,55,0.00950118764846,0.00712589073634,0.443120320887,0.860928703822,0.514700368241662
18,camelid,unequalpi,bias,56,0.00950118764846,0.00237529691211,0.505469074737,0.817825218695,0.618064915561756
18,camelid,unequalpi,bias,57,0.00950118764846,0.00712589073634,0.478634258863,0.807780548601,0.59253006239374
18,camelid,unequalpi,bias,58,0.0166270783848,0.00475059382423,0.530627525349,0.932822961949,0.568840548522015
18,camelid,unequalpi,bias,59,0,0.00475059382423,0.562318456611,0.86041917309,0.653540128111698
18,camelid,unequalpi,bias,60,0.0190023752969,0.00950118764846,0.533453034449,0.772905091306,0.690192160007135
18,camelid,unequalpi,bias,61,0.0190023752969,0.00950118764846,0.556316740263,0.871136343115,0.638610413467229
18,camelid,unequalpi,bias,62,0.0166270783848,0.00237529691211,0.554466724711,0.950944750649,0.583069336396871
18,camelid,unequalpi,bias,63,0.0332541567696,0.00950118764846,0.568649925003,0.887975810833,0.640388981395288
18,camelid,unequalpi,bias,64,0.0166270783848,0.0166270783848,0.477309881015,0.735061572786,0.649346801256281
18,camelid,unequalpi,bias,65,0.0142517814727,0.00237529691211,0.574764374938,0.885889739057,0.648798997886371
18,camelid,unequalpi,bias,66,0.0166270783848,0.00950118764846,0.525886691795,0.941923638747,0.558311385511637
18,camelid,unequalpi,bias,67,0.00237529691211,0,0.625394207292,0.825823103599,0.757298027345668
18,camelid,unequalpi,bias,68,0.0190023752969,0.0118764845606,0.690012193539,0.901689161368,0.765243969986449
18,camelid,unequalpi,bias,69,0.00475059382423,0,0.562529722476,0.678328272789,0.829288332864433
18,camelid,unequalpi,bias,70,0.0261282660333,0,0.661039136397,0.889160740553,0.743441659362824
18,camelid,unequalpi,bias,71,0.0166270783848,0.00237529691211,0.607626678494,0.871236754926,0.697430032718959
18,camelid,unequalpi,bias,72,0.00950118764846,0.00475059382423,0.57183407965,0.765649138314,0.746861781767572
18,camelid,unequalpi,bias,73,0.00712589073634,0.00950118764846,0.622693955653,0.876277733449,0.710612551116753
18,camelid,unequalpi,bias,74,0.00475059382423,0.00712589073634,0.635616349774,0.873530509864,0.727640697830874
18,camelid,unequalpi,bias,75,0.0118764845606,0.0118764845606,0.536574722377,0.642411615887,0.835250654109255
18,camelid,unequalpi,bias,76,0.0118764845606,0,0.660266325479,0.86903482423,0.759769697450298
18,camelid,unequalpi,bias,77,0.00950118764846,0.00237529691211,0.503464684815,0.670046180983,0.751388037278842
18,camelid,unequalpi,bias,78,0.021377672209,0.0142517814727,0.725379299111,0.907189683905,0.79958944857993
18,camelid,unequalpi,bias,79,0.0142517814727,0.00475059382423,0.735397199676,0.912599365629,0.805826989775667
18,camelid,unequalpi,bias,80,0.00475059382423,0.00237529691211,0.635041569152,0.750356249129,0.846320091142234
18,camelid,unequalpi,bias,81,0.00712589073634,0,0.618331840385,0.693122968408,0.892095441311397
18,camelid,unequalpi,bias,82,0.00475059382423,0.00712589073634,0.715309891834,0.921456174377,0.776282054127668
18,camelid,unequalpi,bias,83,0,0,0.750370062375,0.920811896044,0.814900486840739
18,camelid,unequalpi,bias,84,0.0190023752969,0.0118764845606,0.762760044164,0.911165515482,0.837125671684914
18,camelid,unequalpi,bias,85,0.0285035629454,0.0118764845606,0.73791123426,0.839586188039,0.878898729841567
18,camelid,unequalpi,bias,86,0.0142517814727,0.00712589073634,0.715635652357,0.908442252524,0.787761302789132
18,camelid,unequalpi,bias,87,0.0106888361045,0.0083135391924,0.742092996582,0.870428536758,0.852560509270527
18,camelid,unequalpi,bias,88,0.00237529691211,0.00237529691211,0.561500648086,0.673885192,0.833228945748967
18,camelid,unequalpi,bias,89,0.0118764845606,0,0.621042663056,0.617722344143,1.00537509925694
18,camelid,unequalpi,bias,90,0.0308788598575,0.00237529691211,0.831769803437,0.859454403129,0.967788169341842
18,camelid,unequalpi,bias,91,0.00950118764846,0.00712589073634,0.80138592911,0.875635648534,0.915204777753955
18,camelid,unequalpi,bias,92,0.0166270783848,0.00237529691211,0.764147949793,0.773476245551,0.987939777321339
18,camelid,unequalpi,bias,93,0.00712589073634,0.00950118764846,0.803937745918,0.841813424319,0.955007039200355
18,camelid,unequalpi,bias,94,0.021377672209,0.0166270783848,0.833692875582,0.892616216095,0.933988046093565
18,camelid,unequalpi,bias,95,0.0118764845606,0.00237529691211,0.749157111807,0.734240612996,1.02031554581288
18,camelid,unequalpi,bias,96,0.0166270783848,0.00712589073634,0.801804454738,0.90114623015,0.889760649172927
18,camelid,unequalpi,bias,97,0.0118764845606,0,0.759128895279,0.822864096942,0.922544680342892
18,camelid,unequalpi,bias,98,0.00712589073634,0,0.80311054367,0.797749738205,1.00671990877372
