site,dataset,rep,biastype,empdn,empds
5,camelid,16,nobias,0.0,0.134933528517
6,camelid,16,nobias,0.0,0.178647115201
7,camelid,16,nobias,0.0,0.0
8,camelid,16,nobias,0.0,0.0
9,camelid,16,nobias,0.0,0.404088986118
10,camelid,16,nobias,0.00296175306263,0.0906167074591
11,camelid,16,nobias,0.00296027428104,0.0974758720307
12,camelid,16,nobias,0.00522018399966,0.0967804623833
13,camelid,16,nobias,0.0195449072585,0.0619978385237
14,camelid,16,nobias,0.328885886028,0.229819773749
15,camelid,16,nobias,0.00294976220793,0.131341602764
16,camelid,16,nobias,0.0,0.108636626088
17,camelid,16,nobias,0.00294828941328,0.161498809487
18,camelid,16,nobias,0.0,0.0731355957316
19,camelid,16,nobias,0.0619044492349,0.0703580501825
20,camelid,16,nobias,0.0302499336997,0.123059432207
21,camelid,16,nobias,0.0147589438853,0.506684464234
22,camelid,16,nobias,0.00409084024621,0.18598102235
23,camelid,16,nobias,0.0,0.19032368828
24,camelid,16,nobias,0.0729721172725,0.164862845791
25,camelid,16,nobias,0.130843480285,0.106836508169
26,camelid,16,nobias,0.00294341352469,0.137637886068
27,camelid,16,nobias,0.00696430320107,0.168881013145
28,camelid,16,nobias,0.106253065706,0.139232453405
29,camelid,16,nobias,0.0,0.118907902325
30,camelid,16,nobias,0.0072233479118,0.167710129619
31,camelid,16,nobias,0.00915188986064,0.366927627267
32,camelid,16,nobias,0.0166807508051,0.128370391398
33,camelid,16,nobias,0.0509987072457,0.197828279413
34,camelid,16,nobias,0.00277298541152,0.130698970837
35,camelid,16,nobias,0.0559980193288,0.115155320173
36,camelid,16,nobias,0.0397358432908,0.290695771321
37,camelid,16,nobias,0.21814020616,0.383064055534
38,camelid,16,nobias,0.0445854747441,0.165424827498
39,camelid,16,nobias,0.0662406986798,0.0701875613478
40,camelid,16,nobias,0.175349975938,0.0109990445466
41,camelid,16,nobias,0.00917849008469,0.035199271495
42,camelid,16,nobias,0.125814708979,0.217504511663
43,camelid,16,nobias,0.00360488715388,0.10798048757
44,camelid,16,nobias,0.0319030198419,0.0623036197302
45,camelid,16,nobias,0.00501777933619,0.257159732826
46,camelid,16,nobias,0.010513619441,0.245128245928
47,camelid,16,nobias,0.0184011542583,0.844501254138
48,camelid,16,nobias,0.00296263702969,0.0547152567628
49,camelid,16,nobias,0.00872331171331,0.148510767677
50,camelid,16,nobias,0.0041996608563,0.208474604809
51,camelid,16,nobias,0.114354348907,0.264923907261
52,camelid,16,nobias,0.0201949398503,0.0764267211321
53,camelid,16,nobias,0.00361026771299,0.0863956954058
54,camelid,16,nobias,0.018810471449,0.168881013145
55,camelid,16,nobias,0.0233100977525,0.0714304858974
56,camelid,16,nobias,0.0330273479265,0.13561001145
57,camelid,16,nobias,0.0260741616884,0.105754350367
58,camelid,16,nobias,0.0139901705842,0.0988903958552
59,camelid,16,nobias,0.0805363522045,0.168503661698
60,camelid,16,nobias,0.00519599807587,0.244577408564
61,camelid,16,nobias,0.478898306476,0.177172560645
62,camelid,16,nobias,0.0217747194396,0.168881013145
63,camelid,16,nobias,0.24311205312,0.165809931397
64,camelid,16,nobias,0.0395664293976,0.16524166614
65,camelid,16,nobias,0.0846308782894,0.277203675127
66,camelid,16,nobias,0.0433987644158,0.0617231175239
67,camelid,16,nobias,0.297984102814,0.00694503117704
68,camelid,16,nobias,0.13474944341,0.149881834451
69,camelid,16,nobias,0.0343880661741,0.0439775292547
70,camelid,16,nobias,0.0722873926612,0.0679642826535
71,camelid,16,nobias,0.0655366356583,0.120855306334
72,camelid,16,nobias,0.0204561273842,0.0
73,camelid,16,nobias,0.271737552295,0.19265462975
74,camelid,16,nobias,0.0535157430562,0.657647975646
75,camelid,16,nobias,0.0546413529116,0.405966789142
76,camelid,16,nobias,0.0308122505617,0.148510767677
77,camelid,16,nobias,0.230678687576,0.156147356871
78,camelid,16,nobias,0.335802716309,0.0591571971679
79,camelid,16,nobias,0.0444744801822,0.16808844142
80,camelid,16,nobias,0.12898823737,0.149706385329
81,camelid,16,nobias,0.0151266734309,0.0858568223119
82,camelid,16,nobias,0.0431395964839,0.258126785152
83,camelid,16,nobias,0.0716196232197,0.0860249634682
84,camelid,16,nobias,0.264204764588,0.112017537243
85,camelid,16,nobias,0.071409059248,0.0184764314229
86,camelid,16,nobias,0.0706026472465,0.255920217069
87,camelid,16,nobias,0.211456186019,0.171574046065
88,camelid,16,nobias,0.0561431912865,0.0610706873714
89,camelid,16,nobias,0.149987853403,0.302001144961
90,camelid,16,nobias,0.253002925883,0.197501137698
91,camelid,16,nobias,0.173178994133,0.156715563487
92,camelid,16,nobias,0.294863650132,0.181024866062
93,camelid,16,nobias,0.147727455964,0.0713881985436
94,camelid,16,nobias,0.0671152153357,0.163185417068
95,camelid,16,nobias,0.0889253275778,0.00158058706745
96,camelid,16,nobias,0.108555032435,0.155284041557
97,camelid,16,nobias,0.347532519171,0.147493271436
98,camelid,16,nobias,0.140642059056,0.140502140113
99,camelid,16,nobias,0.0522505918301,0.157135241423
100,camelid,16,nobias,0.0291701939922,0.0
1,h3,16,bias,0.0,0.00390827835731
2,h3,16,bias,0.0,0.00631005347208
3,h3,16,bias,0.0,0.133903919556
4,h3,16,bias,0.0,0.0118751971646
5,h3,16,bias,0.0,0.0
6,h3,16,bias,0.0,0.0
7,h3,16,bias,0.0,0.0
8,h3,16,bias,0.0,0.001006976984
9,h3,16,bias,0.0,0.0
10,h3,16,bias,0.00470363696301,0.0114780865967
11,h3,16,bias,0.0,0.00631005347208
12,h3,16,bias,0.0,0.0250744858754
13,h3,16,bias,0.0,0.00390827835731
14,h3,16,bias,0.0,0.0
15,h3,16,bias,0.0,0.235341456413
16,h3,16,bias,0.00264012940907,0.0
17,h3,16,bias,0.0194746274233,0.0100270583497
18,h3,16,bias,0.00531830561831,0.016236180598
19,h3,16,bias,0.0,0.0076114324142
20,h3,16,bias,0.00150493184327,0.0
21,h3,16,bias,0.000242236837108,0.108264639038
22,h3,16,bias,0.000380720362555,0.00630984454204
23,h3,16,bias,0.0020597309212,0.00595008401749
24,h3,16,bias,0.00279333134536,0.0
25,h3,16,bias,0.0,0.00290259771797
26,h3,16,bias,0.0,0.0
27,h3,16,bias,0.00218046010796,0.00534262736408
28,h3,16,bias,0.0,0.977644133918
29,h3,16,bias,0.0104858360118,0.00308566627277
30,h3,16,bias,0.0,0.00631005347208
31,h3,16,bias,0.00155869291282,0.0331981480752
32,h3,16,bias,0.0,0.0
33,h3,16,bias,0.0,0.000967757168199
34,h3,16,bias,0.00100706286253,0.0103448990521
35,h3,16,bias,0.0,0.00290259771797
36,h3,16,bias,0.000695468113676,0.0283852630143
37,h3,16,bias,0.00144674232051,0.0115006587138
38,h3,16,bias,0.0,0.00534381457708
39,h3,16,bias,0.0533168555252,0.00307496421363
40,h3,16,bias,0.000892059655565,0.0314137517462
41,h3,16,bias,0.0103773726133,0.00975057365938
42,h3,16,bias,0.0,0.0
43,h3,16,bias,0.000429153267803,0.123867297096
44,h3,16,bias,0.0,0.0
45,h3,16,bias,0.00108907700792,0.0
46,h3,16,bias,0.0,0.0162761432294
47,h3,16,bias,0.0161150705359,0.00307900312768
48,h3,16,bias,0.0,0.0
49,h3,16,bias,0.0,0.000967757168199
50,h3,16,bias,0.00113286618717,0.00226593850052
51,h3,16,bias,0.000282205030082,0.0
52,h3,16,bias,0.0,0.00504433984701
53,h3,16,bias,0.00364785548533,0.809886790347
54,h3,16,bias,0.0,0.00631005347208
55,h3,16,bias,0.00426944074276,0.0146642691822
56,h3,16,bias,0.00108907700792,0.0
57,h3,16,bias,0.0082161707763,0.0562187368581
58,h3,16,bias,0.00369480465743,0.00293908995115
59,h3,16,bias,0.00531603112917,0.006304310783
60,h3,16,bias,0.00192369099586,0.00630640882022
61,h3,16,bias,0.0014849501149,0.0
62,h3,16,bias,0.00122428182158,0.0162755189294
63,h3,16,bias,0.000796987700682,0.00290220953941
64,h3,16,bias,0.00907121188615,0.0236825822295
65,h3,16,bias,0.00457896105289,0.0
66,h3,16,bias,0.000757326283344,0.0
67,h3,16,bias,0.0,0.00631005347208
68,h3,16,bias,0.0455437239848,0.0153232104045
69,h3,16,bias,0.000461338358339,0.0276161045193
70,h3,16,bias,0.0,0.0283876703205
71,h3,16,bias,0.000875502172457,0.0
72,h3,16,bias,0.0014849501149,0.0
73,h3,16,bias,0.205437611658,0.00381486690866
74,h3,16,bias,0.00123199502977,0.0
75,h3,16,bias,0.00803208731862,0.0
76,h3,16,bias,0.00293126394047,0.0207687329305
77,h3,16,bias,0.0,0.0076114324142
78,h3,16,bias,0.0188200189263,0.0207648098763
79,h3,16,bias,0.00102836583516,0.00534186033086
80,h3,16,bias,0.00263898970998,0.024932403328
81,h3,16,bias,0.0138286229343,0.0
82,h3,16,bias,0.0,0.0
83,h3,16,bias,0.00292161596052,0.00197155068838
84,h3,16,bias,0.000344177190522,0.0041570733739
85,h3,16,bias,0.00148948172953,0.0108543430335
86,h3,16,bias,0.00324541432989,0.00360709413984
87,h3,16,bias,0.00334115258424,0.0108569730487
88,h3,16,bias,0.00199448875496,0.0
89,h3,16,bias,0.0,0.0
90,h3,16,bias,0.0,NA
91,h3,16,bias,0.00365431963921,0.0562324445925
92,h3,16,bias,0.0271587914837,0.0
93,h3,16,bias,0.00538555222644,0.0109928529484
94,h3,16,bias,0.0625018016525,0.0
95,h3,16,bias,0.00142037405289,0.00360793939155
96,h3,16,bias,0.00935880187075,0.00867770502632
97,h3,16,bias,0.0100197482188,0.0043384732523
98,h3,16,bias,0.00390923702141,0.0
99,h3,16,bias,0.00208957693908,0.00225743563212
100,h3,16,bias,0.0144208908927,0.00590799519857
1,h3,16,nobias,0.0,0.00286518036896
2,h3,16,nobias,0.0,0.0
3,h3,16,nobias,0.0,0.00290259771797
4,h3,16,nobias,0.0,0.00102470425338
5,h3,16,nobias,0.0,0.00713104209973
6,h3,16,nobias,0.0,0.0194811258851
7,h3,16,nobias,0.0,0.0250744858754
8,h3,16,nobias,0.0,0.00286518036896
9,h3,16,nobias,0.0,0.229321762872
10,h3,16,nobias,0.0,0.35795753561
11,h3,16,nobias,0.0,0.00360596758119
12,h3,16,nobias,0.0,0.0696001976321
13,h3,16,nobias,0.00407492024776,0.0
14,h3,16,nobias,0.00401433155153,0.00566341557992
15,h3,16,nobias,0.00439234157919,0.0
16,h3,16,nobias,0.00838608260554,0.00629714375261
17,h3,16,nobias,0.000366862208572,0.0767643483842
18,h3,16,nobias,0.0,0.00290259771797
19,h3,16,nobias,0.00152304815989,0.00630900828044
20,h3,16,nobias,0.0,0.00631005347208
21,h3,16,nobias,0.0,0.0
22,h3,16,nobias,0.0,0.0386951388434
23,h3,16,nobias,0.0,0.0118382726359
24,h3,16,nobias,0.0,0.0
25,h3,16,nobias,0.0,0.0115033131183
26,h3,16,nobias,0.0,0.0115033131183
27,h3,16,nobias,0.000301331453394,0.00761117328387
28,h3,16,nobias,0.0,0.00631005347208
29,h3,16,nobias,0.0,0.0115033131183
30,h3,16,nobias,0.000242675340555,0.0
31,h3,16,nobias,0.0,0.00853865481147
32,h3,16,nobias,0.00191990666506,0.00293922544447
33,h3,16,nobias,0.00316737019938,0.0
34,h3,16,nobias,0.000478430325407,0.00117272146643
35,h3,16,nobias,0.000398502920346,0.0
36,h3,16,nobias,0.00599595004532,0.00226623908768
37,h3,16,nobias,0.0,0.00631005347208
38,h3,16,nobias,0.0,0.0103489017309
39,h3,16,nobias,0.0,0.00593476351661
40,h3,16,nobias,0.00651184176407,0.0108187336792
41,h3,16,nobias,0.000301331453394,0.00761117328387
42,h3,16,nobias,0.0,0.115824582454
43,h3,16,nobias,0.00303856090505,0.0342660343525
44,h3,16,nobias,0.0108006968689,0.00685113240982
45,h3,16,nobias,0.00122435537976,0.00290251122678
46,h3,16,nobias,0.00130735314713,0.0
47,h3,16,nobias,0.0013077870409,0.0
48,h3,16,nobias,0.0602215662051,0.0194194384327
49,h3,16,nobias,0.0248574388373,0.0
50,h3,16,nobias,0.000232369335824,0.00332573707187
51,h3,16,nobias,0.00612928749939,0.0
52,h3,16,nobias,0.000854882807402,0.0107993470327
53,h3,16,nobias,0.000285401063879,0.00416849900822
54,h3,16,nobias,0.00142817827539,0.0
55,h3,16,nobias,0.0458654447227,0.00573820641692
56,h3,16,nobias,0.0121374657037,0.00629933269176
57,h3,16,nobias,0.0463433546385,0.900384481801
58,h3,16,nobias,0.0131685581177,0.00290164507915
59,h3,16,nobias,0.00296655406793,0.0025120674319
60,h3,16,nobias,0.00102923808953,0.00667092186228
61,h3,16,nobias,0.00700704161312,0.0
62,h3,16,nobias,0.000946922625346,0.0350883535553
63,h3,16,nobias,0.00291684899067,0.0
64,h3,16,nobias,0.00413295934499,0.0252379960257
65,h3,16,nobias,0.00751663795058,0.00390659272342
66,h3,16,nobias,0.0394109206819,0.0
67,h3,16,nobias,0.00129191118231,0.00227272207037
68,h3,16,nobias,0.0235617131203,0.0114221724403
69,h3,16,nobias,0.00114592636417,0.0107709133503
70,h3,16,nobias,0.000337536110093,0.0226286230011
71,h3,16,nobias,0.00141112655378,0.0
72,h3,16,nobias,0.000238205324557,0.378008359142
73,h3,16,nobias,0.00177594825113,0.015369649131
74,h3,16,nobias,0.0014777000856,0.0
75,h3,16,nobias,0.0205492994722,0.0076695411921
76,h3,16,nobias,0.00294856592522,0.432779361053
77,h3,16,nobias,0.0,0.0
78,h3,16,nobias,0.00120912899007,0.0146604572112
79,h3,16,nobias,0.00380598301638,0.0167235488144
80,h3,16,nobias,0.00384985017359,0.0196177824993
81,h3,16,nobias,0.00892522226806,0.00657298432534
82,h3,16,nobias,0.000380773986932,0.0
83,h3,16,nobias,0.202355333032,0.0
84,h3,16,nobias,0.00364638283545,0.0
85,h3,16,nobias,0.00304684394314,0.0029314817045
86,h3,16,nobias,0.00340843400916,0.0
87,h3,16,nobias,0.000285367964502,0.00725603328588
88,h3,16,nobias,0.0651920610101,0.0062918847687
89,h3,16,nobias,0.044201996595,0.050962953856
90,h3,16,nobias,0.000393537736796,0.00308046459155
91,h3,16,nobias,0.00313421123986,0.00630574569891
92,h3,16,nobias,0.000917886159734,0.0
93,h3,16,nobias,0.0,NA
94,h3,16,nobias,0.00468535190896,0.0
95,h3,16,nobias,0.00511604899525,0.0707116594513
96,h3,16,nobias,0.00392573342208,0.0370054634716
97,h3,16,nobias,0.000978805987377,0.0215600923397
98,h3,16,nobias,0.0243915509661,0.0199531182222
99,h3,16,nobias,0.00121948021385,0.0
100,h3,16,nobias,0.0,0.00713104209973
1,hivrt,16,bias,0.0,0.0674624673855
2,hivrt,16,bias,0.0,0.0489316238955
3,hivrt,16,bias,0.0,0.292947725705
4,hivrt,16,bias,0.0,0.100428186875
5,hivrt,16,bias,0.0,0.0162153302126
6,hivrt,16,bias,0.0250102266375,0.0779425880409
7,hivrt,16,bias,0.0,0.0
8,hivrt,16,bias,0.0,0.0
9,hivrt,16,bias,0.0,0.0
10,hivrt,16,bias,0.00434800043607,0.0675168921362
11,hivrt,16,bias,0.0,0.0
12,hivrt,16,bias,0.0,0.249022439975
13,hivrt,16,bias,0.00505007924404,0.0783499297821
14,hivrt,16,bias,0.0,0.0278719112951
15,hivrt,16,bias,0.0,0.0785231385676
16,hivrt,16,bias,0.0,0.0
17,hivrt,16,bias,0.0,0.0810822070194
18,hivrt,16,bias,0.0,0.0
19,hivrt,16,bias,0.00435740455195,0.0
20,hivrt,16,bias,0.0,0.0405961993972
21,hivrt,16,bias,0.0207321900144,0.0
22,hivrt,16,bias,0.0,0.183246322682
23,hivrt,16,bias,0.00162836442323,0.26526841228
24,hivrt,16,bias,0.0,0.0
25,hivrt,16,bias,0.0,0.0
26,hivrt,16,bias,0.00393525089928,0.0
27,hivrt,16,bias,0.0,0.0785231385676
28,hivrt,16,bias,0.0,0.0214979218587
29,hivrt,16,bias,0.0,0.0810822070194
30,hivrt,16,bias,0.00435740455195,0.0
31,hivrt,16,bias,0.0,0.0
32,hivrt,16,bias,0.018223679616,0.16078992389
33,hivrt,16,bias,0.0,0.0785231385676
34,hivrt,16,bias,0.044677006562,0.0
35,hivrt,16,bias,0.0162103937547,0.0
36,hivrt,16,bias,0.0209863530826,0.0214089234778
37,hivrt,16,bias,0.0,0.0
38,hivrt,16,bias,0.0535989284145,0.0407986652865
39,hivrt,16,bias,0.0457721128571,0.123718348144
40,hivrt,16,bias,0.0449058944828,0.0197418742998
41,hivrt,16,bias,0.0,0.0436945717333
42,hivrt,16,bias,0.00343482669513,0.209905114594
43,hivrt,16,bias,0.00392785934246,0.134806763097
44,hivrt,16,bias,0.0,0.0384131592415
45,hivrt,16,bias,0.0293393435039,0.00732723906669
46,hivrt,16,bias,0.00457718398423,0.0
47,hivrt,16,bias,0.0130642748356,0.0
48,hivrt,16,bias,0.00393525089928,0.0
49,hivrt,16,bias,0.0,0.127762992345
50,hivrt,16,bias,0.00315525187112,0.0544256733398
51,hivrt,16,bias,0.0225519304853,0.0
52,hivrt,16,bias,0.00748465504467,0.0565879226273
53,hivrt,16,bias,0.0662660719202,0.0742823596672
54,hivrt,16,bias,0.0790558459432,0.0
55,hivrt,16,bias,0.0161201186952,0.0447816591471
56,hivrt,16,bias,0.0,0.613726343101
57,hivrt,16,bias,0.00180505851225,0.0
58,hivrt,16,bias,0.00163687385039,0.0
59,hivrt,16,bias,0.0,0.0259015689641
60,hivrt,16,bias,0.0,0.0
61,hivrt,16,bias,0.039594740291,0.0
62,hivrt,16,bias,0.0114965332425,0.0979917552853
63,hivrt,16,bias,0.0594723783315,0.00659236366149
64,hivrt,16,bias,0.0145219376224,0.278228870098
65,hivrt,16,bias,0.0335140567635,0.0
66,hivrt,16,bias,0.0307591059566,0.0
67,hivrt,16,bias,0.0207702288698,0.0
68,hivrt,16,bias,0.064500032131,0.44287595143
69,hivrt,16,bias,0.0788677460262,0.120997015734
70,hivrt,16,bias,0.0362799851858,0.0128122803599
71,hivrt,16,bias,0.0364891001828,0.0
72,hivrt,16,bias,0.0,0.0785231385676
73,hivrt,16,bias,0.0213709942712,0.0933303554377
74,hivrt,16,bias,0.0168392962377,0.0
75,hivrt,16,bias,0.0,0.0
76,hivrt,16,bias,0.0,0.0209832245171
77,hivrt,16,bias,0.0,0.0
78,hivrt,16,bias,0.0499758374424,0.0
79,hivrt,16,bias,0.053912562347,0.0
80,hivrt,16,bias,0.0215202399828,0.0
81,hivrt,16,bias,0.0430113187997,0.0117255709288
82,hivrt,16,bias,0.105423528198,0.0780213468724
83,hivrt,16,bias,0.0417618185225,0.0714399759081
84,hivrt,16,bias,0.0200436973221,0.0259000095998
85,hivrt,16,bias,0.0256429928139,0.0
86,hivrt,16,bias,0.0148907748713,0.0449793252292
87,hivrt,16,bias,0.0497558909747,0.0
88,hivrt,16,bias,0.00717632654645,0.0
89,hivrt,16,bias,0.00565182656556,0.0
90,hivrt,16,bias,0.0387241939015,0.104595555271
91,hivrt,16,bias,0.0582721881254,0.0
92,hivrt,16,bias,0.0290243255997,0.0446312958503
93,hivrt,16,bias,0.0882700886178,0.0742456304081
94,hivrt,16,bias,0.0349869214778,0.0
95,hivrt,16,bias,0.144612416396,0.0691428976405
96,hivrt,16,bias,0.0504009216822,0.0441791030437
97,hivrt,16,bias,0.0140260105795,0.0
98,hivrt,16,bias,0.0,NA
99,hivrt,16,bias,0.0,0.0
100,hivrt,16,bias,0.0804211425057,0.00832151372005
1,hivrt,16,nobias,0.00979322038531,0.0
2,hivrt,16,nobias,0.0,0.0308727604081
3,hivrt,16,nobias,0.0,0.0
4,hivrt,16,nobias,0.00163532860477,0.0
5,hivrt,16,nobias,0.0,0.0843685913609
6,hivrt,16,nobias,0.0,0.0
7,hivrt,16,nobias,0.0,0.334304640426
8,hivrt,16,nobias,0.0,0.0
9,hivrt,16,nobias,0.0,0.134968603195
10,hivrt,16,nobias,0.0,0.0
11,hivrt,16,nobias,0.0,0.0456598653721
12,hivrt,16,nobias,0.0,0.0
13,hivrt,16,nobias,0.0,0.0525436196302
14,hivrt,16,nobias,0.0378947706799,0.132827738076
15,hivrt,16,nobias,0.021040884807,0.507573429098
16,hivrt,16,nobias,0.0,0.0785231385676
17,hivrt,16,nobias,0.00505007924404,0.0783499297821
18,hivrt,16,nobias,0.0,0.0
19,hivrt,16,nobias,0.0626770474266,0.0
20,hivrt,16,nobias,0.0,0.0384131592415
21,hivrt,16,nobias,0.0,0.0
22,hivrt,16,nobias,0.0,0.301589919832
23,hivrt,16,nobias,0.0243124179511,0.10208406372
24,hivrt,16,nobias,0.00221021971219,0.0784819154177
25,hivrt,16,nobias,0.00322915950096,0.0
26,hivrt,16,nobias,0.00273436897315,0.0
27,hivrt,16,nobias,0.0,0.0145002193833
28,hivrt,16,nobias,0.0,0.0384131592415
29,hivrt,16,nobias,0.0,0.0785231385676
30,hivrt,16,nobias,0.00759205636606,0.0
31,hivrt,16,nobias,0.0,0.134968603195
32,hivrt,16,nobias,0.0,0.108079750932
33,hivrt,16,nobias,0.0,0.11767197614
34,hivrt,16,nobias,0.0153510853433,0.0782463700513
35,hivrt,16,nobias,0.00273190072978,0.0383957635574
36,hivrt,16,nobias,0.0286217785907,0.0728468158204
37,hivrt,16,nobias,0.00852159246748,0.0
38,hivrt,16,nobias,0.0706383387215,0.0420298271373
39,hivrt,16,nobias,0.0,0.134968603195
40,hivrt,16,nobias,0.0182451919695,0.0298441680705
41,hivrt,16,nobias,0.0,0.0536297935294
42,hivrt,16,nobias,0.0,0.0389597907006
43,hivrt,16,nobias,0.0150510285752,0.134968784546
44,hivrt,16,nobias,0.011305345954,0.290141637979
45,hivrt,16,nobias,0.0,0.101272904384
46,hivrt,16,nobias,0.0190047226987,0.0447606832361
47,hivrt,16,nobias,0.00348663384837,0.0909775001411
48,hivrt,16,nobias,0.0253452310176,0.0807985435488
49,hivrt,16,nobias,0.0232676022289,0.0309823203479
50,hivrt,16,nobias,0.0250102266375,0.0382162400145
51,hivrt,16,nobias,0.0501180486683,0.04902529248
52,hivrt,16,nobias,0.0198683715018,0.0
53,hivrt,16,nobias,0.0232713528533,0.173402156132
54,hivrt,16,nobias,0.00480922639355,0.0675168921362
55,hivrt,16,nobias,0.0377916282722,0.0555345423371
56,hivrt,16,nobias,0.0229319054061,0.0727128844709
57,hivrt,16,nobias,0.0939149555358,0.0780213468724
58,hivrt,16,nobias,0.0246956362559,0.0
59,hivrt,16,nobias,0.166602930027,0.0732214596902
60,hivrt,16,nobias,0.0141674133234,0.0
61,hivrt,16,nobias,0.0117658013826,0.0776675971458
62,hivrt,16,nobias,0.00516039877276,0.134496416592
63,hivrt,16,nobias,0.0,0.0
64,hivrt,16,nobias,0.0397582405556,0.0656498055132
65,hivrt,16,nobias,0.205001478794,0.0722602755901
66,hivrt,16,nobias,0.0124099053601,0.0
67,hivrt,16,nobias,0.0299408030866,0.117606751953
68,hivrt,16,nobias,0.0553670912581,0.0117782075243
69,hivrt,16,nobias,0.0,NA
70,hivrt,16,nobias,0.0287173469295,0.596574606829
71,hivrt,16,nobias,0.0247710066938,0.13327939596
72,hivrt,16,nobias,0.0209075388139,0.545589383883
73,hivrt,16,nobias,0.0604442108125,0.0
74,hivrt,16,nobias,0.0315764530842,0.071377142496
75,hivrt,16,nobias,0.00417256879318,0.0
76,hivrt,16,nobias,0.00904031675583,0.0
77,hivrt,16,nobias,0.00435271456158,0.0781354579962
78,hivrt,16,nobias,0.0323785546955,0.14185466943
79,hivrt,16,nobias,0.140934036576,0.0376191751283
80,hivrt,16,nobias,0.139605718849,0.0
81,hivrt,16,nobias,0.137487835262,0.0430816018989
82,hivrt,16,nobias,0.0261410392574,0.0999446743149
83,hivrt,16,nobias,0.0298206263084,0.012511024851
84,hivrt,16,nobias,0.0410551774236,0.00671556654291
85,hivrt,16,nobias,0.12091526473,0.0
86,hivrt,16,nobias,0.00481414494202,0.0781354579962
87,hivrt,16,nobias,0.0215978153457,0.107287662462
88,hivrt,16,nobias,0.0,0.123877200085
89,hivrt,16,nobias,0.0125167418342,0.0
90,hivrt,16,nobias,0.0227635634641,0.0548152092256
91,hivrt,16,nobias,0.0582266479097,0.0775908840303
92,hivrt,16,nobias,0.0238214399643,0.0
93,hivrt,16,nobias,0.0497559505243,0.37235582827
94,hivrt,16,nobias,0.0234488259142,0.0743483711297
95,hivrt,16,nobias,0.0548109777857,0.0103690089531
96,hivrt,16,nobias,0.0551017406831,0.0
97,hivrt,16,nobias,0.096766876601,0.17923689846
98,hivrt,16,nobias,0.0100180172374,0.635315650723
99,hivrt,16,nobias,0.0392821986607,0.01524605477
100,hivrt,16,nobias,0.15724182763,0.0253706938737
1,vertrho,16,bias,0.0,0.774282482313
2,vertrho,16,bias,0.0,0.266941450997
3,vertrho,16,bias,0.0,0.862087841789
4,vertrho,16,bias,0.0,0.0
5,vertrho,16,bias,0.0,0.30415200051
6,vertrho,16,bias,0.0,0.0
7,vertrho,16,bias,0.0821677204586,0.215851476942
8,vertrho,16,bias,0.0,0.530849781722
9,vertrho,16,bias,0.0,0.909783782421
10,vertrho,16,bias,0.0561560912273,0.0
11,vertrho,16,bias,0.0,0.168038813318
12,vertrho,16,bias,0.0,0.547032494265
13,vertrho,16,bias,0.0136832316344,0.453505178339
14,vertrho,16,bias,0.0,0.266941450997
15,vertrho,16,bias,0.0103463601907,0.611864160499
16,vertrho,16,bias,0.0,0.0
17,vertrho,16,bias,0.146671779002,0.50399570012
18,vertrho,16,bias,0.0349323680985,0.53656068536
19,vertrho,16,bias,0.0582339911376,0.390994546489
20,vertrho,16,bias,0.0432304103831,0.0595612597922
21,vertrho,16,bias,0.0,0.643114425074
22,vertrho,16,bias,0.224033651257,0.0
23,vertrho,16,bias,0.0116778386778,0.160001628727
24,vertrho,16,bias,0.0742530125201,0.229817602814
25,vertrho,16,bias,0.110945549299,0.302444265906
26,vertrho,16,bias,0.0,0.0
27,vertrho,16,bias,0.0,0.641975933189
28,vertrho,16,bias,0.135496251112,0.0
29,vertrho,16,bias,0.022703847822,0.26082896405
30,vertrho,16,bias,0.345042654319,0.0
31,vertrho,16,bias,0.0,0.0
32,vertrho,16,bias,0.0645487205447,0.0
33,vertrho,16,bias,0.0,0.998428265664
34,vertrho,16,bias,0.0717511661951,0.919788096062
35,vertrho,16,bias,0.273527762748,0.547255479313
36,vertrho,16,bias,0.254081870099,0.270039263094
37,vertrho,16,bias,0.0505021749772,0.686206586619
38,vertrho,16,bias,0.165605634404,0.682317360777
39,vertrho,16,bias,0.306972635761,0.749810193993
40,vertrho,16,bias,0.0,0.643114425074
41,vertrho,16,bias,0.259549017337,0.0
42,vertrho,16,bias,0.0120180327766,0.0
43,vertrho,16,bias,0.0575160663811,0.14722396096
44,vertrho,16,bias,0.115474070456,0.525780422661
45,vertrho,16,bias,0.0735548943432,0.0
46,vertrho,16,bias,0.011215192903,0.597968971175
47,vertrho,16,bias,0.166250496678,0.0
48,vertrho,16,bias,0.394165123127,0.114416805214
49,vertrho,16,bias,0.265016803826,0.594001863304
50,vertrho,16,bias,0.328309833611,0.412145915575
51,vertrho,16,bias,0.266215356076,0.215643782885
52,vertrho,16,bias,0.0386575431273,0.044680325175
53,vertrho,16,bias,0.230818234753,0.607984739846
54,vertrho,16,bias,0.323353777661,0.0933547477441
55,vertrho,16,bias,0.0335963095632,0.754975940475
56,vertrho,16,bias,0.0406572920423,0.0
57,vertrho,16,bias,0.209412095402,0.207219350642
58,vertrho,16,bias,0.238515996872,0.566679145253
59,vertrho,16,bias,0.243166726736,0.469272767457
60,vertrho,16,bias,0.176830257159,0.598559881533
61,vertrho,16,bias,0.315194956167,0.372217484443
62,vertrho,16,bias,0.142320579243,0.935643827606
63,vertrho,16,bias,0.298251014659,0.85131630481
