ntaxa,bl,method,rep,biastype,estbias,r,rmsd,resvar
128,0.01,SLAC2,11,nobias,0.002480819670288,0.771645249063246,0.315394846587023,0.0419240069962362
128,0.01,SLAC2,12,bias,-0.0843302540540931,0.864962098730694,0.461292606243668,0.0420826850631577
128,0.01,SLAC2,12,nobias,-0.106766794707207,0.864413379810378,0.548861646733944,0.0740049255607818
128,0.01,SLAC2,13,bias,-0.775137451468719,0.658522319714031,3.00290224328023,0.116735678369726
128,0.01,SLAC2,13,nobias,-0.0451257366916642,0.590361795282325,0.811651745447781,0.301294529982661
128,0.01,SLAC2,14,bias,-0.367592317745784,0.567161382585435,1.42843057015885,0.0982225288562149
128,0.01,SLAC2,14,nobias,-0.15065694534319,0.78792346435493,0.577196804704984,0.109021004376278
128,0.01,SLAC2,15,bias,0.124168549610122,0.481149156619444,0.703387872716443,0.431059529497841
128,0.01,SLAC2,15,nobias,-0.00346801152505277,0.426651751746655,0.482708283413572,0.0993078198621774
128,0.01,SLAC2,16,bias,-0.301067358838512,0.803452870136493,1.56792046014763,0.0574170702460682
128,0.01,SLAC2,16,nobias,-0.560334600067188,0.592558124655851,3.55279667032214,0.173557275225817
128,0.01,SLAC2,17,bias,-0.065247160634916,0.677631825245458,0.536647024325835,0.045832199325642
128,0.01,SLAC2,17,nobias,-0.0434309491979815,0.742260880974824,0.638226314455957,0.0880366306376351
128,0.01,SLAC2,18,bias,0.0851327198516318,0.505079829243058,0.337285309660265,0.107119592940165
128,0.01,SLAC2,18,nobias,-0.984868124305753,0.554252876727807,5.42234497390796,0.210441761885237
128,0.01,SLAC2,19,bias,-0.122209591068623,0.636926011470262,0.619705922591342,0.0754821406214554
128,0.01,SLAC2,19,nobias,0.00988238591120442,0.855411773362255,0.359019696280105,0.0635335700091273
128,0.01,SLAC2,20,bias,0.0205489293323311,0.749681208700474,0.267963907094559,0.0548115956504082
128,0.01,SLAC2,20,nobias,-0.153249760069109,0.48859805452316,0.923608239189926,0.0969400043843532
128,0.01,SLAC2,21,bias,-0.0312303300154463,0.859182561066916,0.339693460425069,0.0297016518609668
128,0.01,SLAC2,21,nobias,-0.338533228195113,0.741142183833786,1.22507148025155,0.121867169699736
128,0.01,SLAC2,22,bias,-0.122961471212376,0.585588110822885,0.689726047472889,0.161815526508393
128,0.01,SLAC2,22,nobias,-0.0290240866846439,0.730291282355209,0.451313928437941,0.0967023287120505
128,0.01,SLAC2,23,bias,-0.240924510748761,0.807998935667096,1.82976306195057,0.221707424152686
128,0.01,SLAC2,23,nobias,0.133209781143791,0.821691588982424,0.335082580104726,0.0971794303687065
128,0.01,SLAC2,24,bias,-0.239188931450223,0.738600509609865,1.37448731224648,0.0950624181157783
128,0.01,SLAC2,24,nobias,0.0104654597731986,0.67790766111158,0.425608130955043,0.103659572188348
128,0.01,SLAC2,25,bias,-0.0734306032896374,0.668863025710472,0.427935872915821,0.0499160875756749
128,0.01,SLAC2,25,nobias,0.0156363675960174,0.806504900590389,0.287159023785921,0.0532923599211172
128,0.01,SLAC2,26,bias,-0.000741320723574893,0.268823329137634,1.0559025286675,0.558090112149361
128,0.01,SLAC2,26,nobias,-0.2779672958594,0.386208581234395,1.8144514440467,0.10968847190453
128,0.01,SLAC2,27,bias,-0.0593113908377927,0.752164351748432,0.533217366881109,0.115017243424599
128,0.01,SLAC2,27,nobias,-0.0746398179512559,0.616290943815683,0.590942204422533,0.124016172889893
128,0.01,SLAC2,28,bias,0.0263822369495356,0.718010027921197,0.257860974561621,0.0570845765388732
128,0.01,SLAC2,28,nobias,-0.0332119069388727,0.772739115536057,0.513248286608349,0.137123879375081
128,0.01,SLAC2,29,bias,0.0898789715080733,0.430005651033437,0.402163421529797,0.158935177218897
128,0.01,SLAC2,29,nobias,-0.306224946211237,0.560867579759537,2.23319454589382,0.322266328692698
128,0.01,SLAC2,30,bias,-0.313493206406407,0.887621043323612,1.75577097079983,0.0802183245703208
128,0.01,SLAC2,30,nobias,-0.0870588516297731,0.620129896585684,0.720977904556459,0.0682261779598349
128,0.01,SLAC2,31,bias,-0.376032851214348,0.712209499559706,1.44539958905426,0.14922618184082
128,0.01,SLAC2,31,nobias,0.0463184056382681,0.675749035298584,0.453464603981892,0.143734970097404
128,0.01,SLAC2,32,bias,-0.338469501345077,0.912005897496447,1.29616130152617,0.0525690570494874
128,0.01,SLAC2,32,nobias,0.0481433154131715,0.795928116756605,0.383074209390588,0.109090185608662
128,0.01,SLAC2,33,bias,0.0442897517124813,0.829826837273043,0.323376851859726,0.0784414467908312
128,0.01,SLAC2,33,nobias,-0.0752002841165937,0.71281964623894,0.634951227290405,0.264848404429545
128,0.01,SLAC2,34,bias,-0.304221075510846,0.534932680436516,1.20745293635572,0.0879567674720114
128,0.01,SLAC2,34,nobias,-0.0212187845459801,0.827210705503608,0.362294826290108,0.0638109478505061
128,0.01,SLAC2,35,bias,0.0496285867271354,0.520495375080517,0.715915354498621,0.481360619876762
128,0.01,SLAC2,35,nobias,-0.187542079220943,0.382895782517349,1.04476417177397,0.113896471742414
128,0.01,SLAC2,36,bias,-0.570742411128017,0.814618312368789,2.53984676113944,0.0965498219472065
128,0.01,SLAC2,36,nobias,-0.297031359307907,0.415755868327345,1.38918699785454,0.271734597705918
128,0.01,SLAC2,37,bias,-0.0757694023124672,0.768815404303635,0.76960628545095,0.143060763270216
128,0.01,SLAC2,37,nobias,-0.00862538437511134,0.503532638549484,0.545766617893044,0.0520347716676423
128,0.01,SLAC2,38,bias,-0.170070339734354,0.765303445695135,0.772995138979232,0.0879519659471617
128,0.01,SLAC2,38,nobias,-0.631111656187063,0.563158475076377,3.33307579317164,0.203406554084284
128,0.01,SLAC2,39,bias,0.0240899023044071,0.452253267277448,0.334057304241136,0.0702688326289454
128,0.01,SLAC2,39,nobias,-0.0334994900906831,0.871651838908563,0.454519291953163,0.0328742859852426
128,0.01,SLAC2,40,bias,0.117535628617657,0.787553734799044,0.374772389733546,0.120217381249278
128,0.01,SLAC2,40,nobias,-0.0652517115971183,0.558653882448873,0.690012581822556,0.133130179146848
128,0.01,SLAC2,41,bias,0.0159597376411305,0.816046966930924,0.21603636174737,0.0443043170134517
128,0.01,SLAC2,41,nobias,-0.243753396538016,0.476675812273798,1.39620140323675,0.152371202114615
128,0.01,SLAC2,42,bias,-0.086993083347375,0.471413360589326,1.06209053924414,0.180575380028333
128,0.01,SLAC2,42,nobias,-0.0425759993968323,0.827909220293425,0.548147069997196,0.125497158767933
128,0.01,SLAC2,43,bias,-0.0320953738358114,0.803540388001304,0.217193119723458,0.0335750986135704
128,0.01,SLAC2,43,nobias,0.00810340525141986,0.716321943361145,0.346770214494704,0.0916880555770703
128,0.01,SLAC2,44,bias,-0.401731695255208,0.919583551488301,2.04869456928075,0.0630019030429006
128,0.01,SLAC2,44,nobias,-0.013587059559844,0.754147587400898,0.878885939090697,0.286480636538489
128,0.01,SLAC2,45,bias,0.0944971223466031,0.741001154570933,0.432114418967654,0.156712458846858
128,0.01,SLAC2,45,nobias,-0.079763736350343,0.4938920968799,0.85248713916545,0.236159583308894
128,0.01,SLAC2,46,bias,0.0676169502770775,0.785514085376571,0.339990105232851,0.10242524372554
128,0.01,SLAC2,46,nobias,0.0567125519281597,0.831491616682275,0.42539768202173,0.175887221376044
128,0.01,SLAC2,47,bias,-0.48456752570504,0.723541014346561,2.99641719132586,0.115907613396698
128,0.01,SLAC2,47,nobias,-0.0905864826235979,0.391746581995424,1.00760115114824,0.31293960295996
128,0.01,SLAC2,48,bias,-0.285337780379088,0.561735253261387,2.0389293402072,0.115812651476229
128,0.01,SLAC2,48,nobias,-0.107118698566442,0.782200636506284,0.615837465984297,0.122262243347646
128,0.01,SLAC2,49,bias,-0.611623603204712,0.733145777824926,3.42519749565016,0.422580369865366
128,0.01,SLAC2,49,nobias,-0.0129533652650446,0.621266561463565,0.687046903601566,0.230062983341645
128,0.01,SLAC2,50,bias,-0.143174520802426,0.757038319915316,1.06171827872078,0.0508773224677176
128,0.01,SLAC2,50,nobias,-0.0517487778676264,0.527889667987377,0.649093883837411,0.108806402673649
128,0.04,FEL1,1,bias,-0.0241010978730519,0.580659184836601,0.784471479588145,0.294559883906748
128,0.04,FEL1,1,nobias,-0.205989674917742,0.492341355167355,1.29218938696873,0.215165981034523
128,0.04,FEL1,2,bias,-0.106476932645691,0.555212398679111,1.03317574139352,0.274158613295399
128,0.04,FEL1,2,nobias,-0.107525858202693,0.467336301742064,0.813890217557998,0.119163978784774
128,0.04,FEL1,3,bias,-0.0637095411488097,0.597179524362785,0.615201162474026,0.141284018176404
128,0.04,FEL1,3,nobias,-0.168886256753003,0.526057339788124,1.26227724369386,0.205840325623155
128,0.04,FEL1,4,bias,-0.117249735730673,0.589744062573183,1.12085189597141,0.309086704240724
128,0.04,FEL1,4,nobias,-0.0870104511088728,0.531649826035578,1.05436706855412,0.186487531411432
128,0.04,FEL1,5,bias,-0.330489526097816,0.318563501680953,1.89601761273197,0.259646039603511
128,0.04,FEL1,5,nobias,-0.0148984058438447,0.576337386208929,0.59035266492587,0.129625008451573
128,0.04,FEL1,6,bias,0.000413980584318089,0.66737446129784,0.806875980301961,0.2141930614582
128,0.04,FEL1,6,nobias,-0.0980923387309188,0.611664518352145,0.660548613466397,0.141480739159628
128,0.04,FEL1,7,bias,-0.102217722015117,0.467921228643041,1.18661146831192,0.25735559245021
128,0.04,FEL1,7,nobias,0.0591246901083091,0.684777226780362,0.505583459666072,0.14982788944221
128,0.04,FEL1,8,bias,-0.0131354540567124,0.467335515912521,1.2511783735355,0.270092783590806
128,0.04,FEL1,8,nobias,-0.0583319514554722,0.449155441834549,0.814442900249238,0.140623513395308
128,0.04,FEL1,9,bias,-0.419897642879649,0.237847585691867,2.33170678479544,0.20252014269505
128,0.04,FEL1,9,nobias,-0.0489209278220065,0.565659910891653,0.932545805460409,0.162276770738931
128,0.04,FEL1,10,bias,0.0992706558568819,0.57231833995305,0.739763864761575,0.297140040083281
128,0.04,FEL1,10,nobias,-0.485446362362247,0.572825260898297,2.18264777855509,0.228177893306491
128,0.04,FEL1,11,bias,-0.956427557686226,0.134783292807269,4.98293783389097,0.251039063976518
128,0.04,FEL1,11,nobias,-0.178724603774908,0.628068974324215,0.726116704736764,0.117960911598323
128,0.04,FEL1,12,bias,-0.693666551437416,0.0974551866093034,6.37666417585697,0.247014057274762
128,0.04,FEL1,12,nobias,-0.194540573280788,0.409768930145861,1.70132304342042,0.296772321376387
128,0.04,FEL1,13,bias,-0.479747307427939,0.371389858813989,2.83139225270281,0.268440867211441
128,0.04,FEL1,13,nobias,-0.219578681365423,0.544916020171316,1.1550297006029,0.151886166878572
128,0.04,FEL1,14,bias,-0.12338955375166,0.5500581368844,0.940466813566329,0.204602949321352
128,0.04,FEL1,14,nobias,-0.03652678816707,0.583941788883569,0.649360219988123,0.142957977955087
128,0.04,FEL1,15,bias,0.0670488955331436,0.476126803853263,0.807515516064831,0.338570272561394
128,0.04,FEL1,15,nobias,-0.0339412077080873,0.603606395400483,0.742329528090462,0.174729625498196
128,0.04,FEL1,16,bias,-0.146685056408679,0.275954400240704,1.29556352051546,0.297019133434898
128,0.04,FEL1,16,nobias,-0.655511192449529,0.327682159238552,3.27985063126702,0.309309500342792
128,0.04,FEL1,17,bias,0.0157915595256318,0.484947102567784,0.81577604922895,0.229095920849577
128,0.04,FEL1,17,nobias,-0.661220377178975,0.268474231714187,3.61083879454724,0.205834333649217
128,0.04,FEL1,18,bias,-0.209795627117701,0.679251448436813,1.62888774010685,0.191584464246201
128,0.04,FEL1,18,nobias,-0.419912525965468,0.408357733544428,1.7411045606632,0.175567256360521
128,0.04,FEL1,19,bias,-0.0609828173577976,0.574022930856348,1.0516766386092,0.170548618341491
128,0.04,FEL1,19,nobias,-0.0854231568965726,0.532906403635928,0.823302378273577,0.17188283910647
128,0.04,FEL1,20,bias,-0.329919538918576,0.142899501722377,3.59459250063567,0.346730099405011
128,0.04,FEL1,20,nobias,-0.129953329357815,0.543285782027427,1.0600135246694,0.151066216452553
128,0.04,FEL1,21,bias,-0.160686774451272,0.47813958750318,1.17850588480923,0.144363802018995
128,0.04,FEL1,21,nobias,0.0686223867077848,0.559365033436635,0.64402684065866,0.250330091799112
128,0.04,FEL1,22,bias,-0.321502701327735,0.366246999246657,2.26413639084641,0.290027960827285
128,0.04,FEL1,22,nobias,-0.243973602353003,0.302874080464333,1.86144245291522,0.33034480843269
128,0.04,FEL1,23,bias,-0.211238996173175,0.456631104228297,1.25675506834817,0.14789114562531
128,0.04,FEL1,23,nobias,-0.0247996167148026,0.541516986325567,0.80684316102162,0.112124973589371
128,0.04,FEL1,24,bias,-0.0898541695741649,0.424672730652431,1.22074703268837,0.312636910810584
128,0.04,FEL1,24,nobias,-0.227651512756251,0.452855152824022,1.27083143005081,0.1340840869589
128,0.04,FEL1,25,bias,-0.113414970051852,0.532152012567042,1.10628064934393,0.16107749377172
128,0.04,FEL1,25,nobias,-0.06442355813204,0.724510853192941,0.619836886781771,0.14079048162029
128,0.04,FEL1,26,bias,-0.165105377554382,0.426841177541966,1.1738866427809,0.279712991941195
128,0.04,FEL1,26,nobias,-0.0798792642262752,0.649862386973779,0.585775540424992,0.0933357450935983
128,0.04,FEL1,27,bias,-0.436543703740368,0.502766869265232,2.46464466786957,0.216147571525504
128,0.04,FEL1,27,nobias,-0.125037726245138,0.380960726465589,1.05328598953742,0.179584203438364
128,0.04,FEL1,28,bias,-0.047809185290899,0.40333508552633,1.27083902098522,0.27659641254237
128,0.04,FEL1,28,nobias,-0.118052283143967,0.63844331821639,0.952728313317972,0.154841629659065
128,0.04,FEL1,29,bias,-0.237215346723514,0.465253684864337,1.7507236525552,0.232164540330526
128,0.04,FEL1,29,nobias,-0.446133724776356,0.279314175895385,2.34256807292577,0.202030460782488
128,0.04,FEL1,30,bias,-0.191674334225418,0.583550184038663,1.16834619470663,0.154703071794901
128,0.04,FEL1,30,nobias,-0.256207314690285,0.389922055108404,1.79652748944248,0.210748655792782
128,0.04,FEL1,31,bias,-0.372461828150731,0.518408861869726,1.78537163884135,0.199918361152278
128,0.04,FEL1,31,nobias,-0.0237910705165859,0.470056377196041,0.846785415019627,0.166881924802736
128,0.04,FEL1,32,bias,-0.00106929502576339,0.664906798000745,0.544472559667234,0.140142198129983
128,0.04,FEL1,32,nobias,-0.0761345005123661,0.6701861389959,0.700220208720012,0.159881542423706
128,0.04,FEL1,33,bias,-0.127194227122192,0.531629711272929,1.27631247918763,0.277308318583223
128,0.04,FEL1,33,nobias,-0.280167517100802,0.487697933802141,1.74074324756274,0.181798110727179
128,0.04,FEL1,34,bias,-0.266339136233601,0.466871386819264,1.54964300715911,0.27919024736509
128,0.04,FEL1,34,nobias,-0.242385944311238,0.400418193385858,1.79840168744228,0.232882402914534
128,0.04,FEL1,35,bias,-0.487016144988421,0.693900423006844,4.0086766964659,0.169775120669853
128,0.04,FEL1,35,nobias,-0.348657125945837,0.382020833400648,2.35254811630243,0.239371541732855
128,0.04,FEL1,36,bias,-0.212698902017861,0.48337284184577,1.38284202473847,0.217548588440181
128,0.04,FEL1,36,nobias,-0.071179530304222,0.654659932951165,0.885152379714994,0.239236118854448
128,0.04,FEL1,37,bias,0.197613639636735,0.783407188465904,0.500865220768874,0.175090144992336
128,0.04,FEL1,37,nobias,-0.487000878477602,0.299602964334255,2.63511625628883,0.167134677990877
128,0.04,FEL1,38,bias,-0.317366971434936,0.347022324777445,2.56587680638984,0.195791316064242
128,0.04,FEL1,38,nobias,-0.132342347298063,0.452364347336026,1.10260140863334,0.327864295384573
128,0.04,FEL1,39,bias,0.0527178180102653,0.478513421649842,0.723279103522733,0.208293284599721
128,0.04,FEL1,39,nobias,-0.0391009000635096,0.588564124078575,0.6694002247544,0.191450516802726
128,0.04,FEL1,40,bias,-0.124700805729782,0.41634586292331,1.02034998262668,0.316416164287301
128,0.04,FEL1,40,nobias,-0.0378092630421733,0.389033342954996,1.26757398969403,0.350835128119431
128,0.04,FEL1,41,bias,-0.141635281653711,0.424346132762206,1.27451386786033,0.379905532768972
128,0.04,FEL1,41,nobias,-0.31668209631183,0.717016021923097,1.57075504680045,0.0798350495400464
128,0.04,FEL1,42,bias,-0.31687108226115,0.329173689940081,2.54613109670003,0.479652820527998
128,0.04,FEL1,42,nobias,0.0076314529320643,0.531935262223877,0.619385509780389,0.219054309830211
128,0.04,FEL1,43,bias,-0.328296103103079,0.586031955693492,1.80982008353164,0.239400942676405
128,0.04,FEL1,43,nobias,-0.0674111930749152,0.674152979236941,0.687585954518696,0.188686503119025
128,0.04,FEL1,44,bias,-0.103158099956126,0.379681276157675,1.21348163047687,0.235626614838894
128,0.04,FEL1,44,nobias,-0.0550072687083942,0.675115859412639,0.643918063730757,0.199711750356509
128,0.04,FEL1,45,bias,-0.286488460871764,0.347724689543722,2.70712583583307,0.361312629057319
128,0.04,FEL1,45,nobias,-0.302676697247504,0.482480141356761,1.76380858328127,0.218349660769325
128,0.04,FEL1,46,bias,-0.150700456390824,0.512903091717459,1.17968831571808,0.19103478105561
128,0.04,FEL1,46,nobias,-0.541699148985321,0.394931204889225,2.73102238195182,0.232832986702429
128,0.04,FEL1,47,bias,-0.0990769405443977,0.463920245369049,1.07001452435905,0.141572774294363
128,0.04,FEL1,47,nobias,0.0293516624363774,0.552641714128434,0.61802030434241,0.209087409214481
128,0.04,FEL1,48,bias,0.00358416538957652,0.473959872235371,0.916989640709581,0.418329664577287
128,0.04,FEL1,48,nobias,-0.357606215017681,0.638956224888746,1.34639696924847,0.190994371661978
128,0.04,FEL1,49,bias,-0.123665340988297,0.46011070270169,1.7731977229649,0.203056986260894
128,0.04,FEL1,49,nobias,-0.0454706457191787,0.598916920665625,0.677537573008223,0.127181671417735
128,0.04,FEL1,50,bias,-0.269910500270899,0.617407379753842,2.60777097311567,0.277960902142172
128,0.04,FEL1,50,nobias,-0.592746736482065,0.447092461165404,3.31101625689058,0.19432994933621
128,0.04,FEL2,1,bias,0.203076315728784,0.211971170287202,2.44159288458649,5.87568870621892
128,0.04,FEL2,1,nobias,-0.09246797588785,0.50771984130798,1.25366947248575,0.475644652339828
128,0.04,FEL2,2,bias,-0.0602740884834238,0.795777063821086,0.753269640866298,0.24150380605579
128,0.04,FEL2,2,nobias,-0.00452471674841771,0.632302369414272,0.552736497233835,0.182949352819939
128,0.04,FEL2,3,bias,-0.0190731389032938,0.626003322010693,0.613145854434181,0.242870106859996
128,0.04,FEL2,3,nobias,142639779821.05,-0.0279860859909271,Inf,Inf
128,0.04,FEL2,4,bias,853311226033.008,-0.0620175249786042,Inf,Inf
128,0.04,FEL2,4,nobias,0.00271627423356823,0.572299558944709,1.00812935196673,0.384003559163968
128,0.04,FEL2,5,bias,-0.2171394916573,0.430732181411077,1.70309929064885,0.495081642378068
128,0.04,FEL2,5,nobias,10496.6825724691,0.36549885192336,Inf,Inf
128,0.04,FEL2,6,bias,0.0531741969693147,0.685319169638152,0.791498078192369,0.385818516409592
128,0.04,FEL2,6,nobias,434040111509.782,-0.0275997665656067,Inf,Inf
128,0.04,FEL2,7,bias,-0.154681349094053,0.819443030306327,0.937422388897323,0.117990225393413
128,0.04,FEL2,7,nobias,0.162066703894584,0.777466108086817,0.519725178582657,0.242704147161659
128,0.04,FEL2,8,bias,-0.0183834440657588,0.617448092363227,1.13867516979444,0.245812092134836
128,0.04,FEL2,8,nobias,-0.0329435664417268,0.57011548755013,0.754852146696022,0.169489150905297
128,0.04,FEL2,9,bias,-0.318748521974424,0.528382746760584,2.0844769845131,0.266516536044967
128,0.04,FEL2,9,nobias,77873865295.4221,-0.0416519863959543,Inf,Inf
128,0.04,FEL2,10,bias,31321833489.1214,-0.0540668584035199,Inf,Inf
128,0.04,FEL2,10,nobias,-0.346884849270644,0.740276893253216,1.80264263002412,0.281590420460941
128,0.04,FEL2,11,bias,-0.753272186551186,0.343879033989986,4.832597190249,0.778270332910266
128,0.04,FEL2,11,nobias,-0.0445157573885838,0.688613614658814,0.679146726365415,0.360560040375184
128,0.04,FEL2,12,bias,24114544009.7897,-0.0145125130076725,Inf,Inf
128,0.04,FEL2,12,nobias,49252611715.9931,-0.00699621512107947,Inf,Inf
128,0.04,FEL2,13,bias,-0.361671778185377,0.484600157143573,2.70374392831821,0.464454198689444
128,0.04,FEL2,13,nobias,-0.0964298139030566,0.661130381867553,0.962268416436567,0.255272958376435
128,0.04,FEL2,14,bias,-0.0381727349142691,0.790080666696404,0.686394101985901,0.28524615240823
128,0.04,FEL2,14,nobias,0.0573604873634752,0.559572665412611,0.593968236068277,0.276446189282276
128,0.04,FEL2,15,bias,204293124240.384,-0.00557556091415039,Inf,Inf
128,0.04,FEL2,15,nobias,0.0375628206067396,0.713960893294532,0.502321039651318,0.162973843391782
128,0.04,FEL2,16,bias,-0.0143004974072546,0.584050381025671,0.851226027788321,0.261055776063523
128,0.04,FEL2,16,nobias,-0.392280384124135,0.462322834320834,2.69961455800572,0.574294807348852
128,0.04,FEL2,17,bias,954345842224.673,-0.001610411883,Inf,Inf
128,0.04,FEL2,17,nobias,335965905638.782,0.173207535359093,Inf,Inf
128,0.04,FEL2,18,bias,3091724984448.52,0.0404721004227235,Inf,Inf
128,0.04,FEL2,18,nobias,0.0603517300001254,0.597109468982583,1.29488533101295,1.69716165332749
128,0.04,FEL2,19,bias,0.0489634151784848,0.859526082233714,0.655267007154737,0.169508150620742
128,0.04,FEL2,19,nobias,0.149936850355238,0.715790429468276,0.751794680690575,0.480865653560063
128,0.04,FEL2,20,bias,4323567945727.56,-0.0181890573029086,Inf,Inf
128,0.04,FEL2,20,nobias,0.00718016342125723,0.633196075073985,0.950618997633638,0.385228616533173
128,0.04,FEL2,21,bias,-0.0726396346939466,0.840845088390985,0.777470188397948,0.187664032544561
128,0.04,FEL2,21,nobias,0.150129970859283,0.583273715926125,0.739538092018156,0.469794888657672
128,0.04,FEL2,22,bias,4367196149280.8,0.16374990339373,Inf,Inf
128,0.04,FEL2,22,nobias,310423338037.878,-0.0125288581223327,Inf,Inf
128,0.04,FEL2,23,bias,-0.126902125031449,0.548559317151471,1.13506657089128,0.269728959020918
128,0.04,FEL2,23,nobias,7435526003272.98,-0.0410314262355192,Inf,Inf
128,0.04,FEL2,24,bias,-0.113706728825965,0.751857269275404,1.00522859524947,0.150422980897673
128,0.04,FEL2,24,nobias,264729781092.739,-0.0326963856017532,Inf,Inf
128,0.04,FEL2,25,bias,0.0206432995727103,0.798328815133599,0.786702529239683,0.268675361121622
128,0.04,FEL2,25,nobias,0.0304322940934566,0.673011381632667,0.684381569475964,0.356359637849679
128,0.04,FEL2,26,bias,-0.00736547033433766,0.527044910877008,0.945346898225499,0.622296416846727
128,0.04,FEL2,26,nobias,66504978658.874,-0.0115489142719484,Inf,Inf
128,0.04,FEL2,27,bias,89731809499.2562,-0.0361120473977878,Inf,Inf
128,0.04,FEL2,27,nobias,-0.038580550982311,0.612412295026197,0.900974138653886,0.249730193267347
128,0.04,FEL2,28,bias,1394.89381368962,0.021274587332386,Inf,Inf
128,0.04,FEL2,28,nobias,19321901742.304,-0.0303572012579884,Inf,Inf
128,0.04,FEL2,29,bias,833015543076.233,-0.0482017132114193,Inf,Inf
128,0.04,FEL2,29,nobias,313586051928.177,-0.0209855083945777,Inf,Inf
128,0.04,FEL2,30,bias,0.0448197314765683,0.824725319599964,0.654063581276713,0.298565226456765
128,0.04,FEL2,30,nobias,-0.0107811691436198,0.717229844204248,0.692236032318569,0.183680201203255
128,0.04,FEL2,31,bias,-0.286275927161275,0.648359185715136,1.59802017926778,0.381946370992585
128,0.04,FEL2,31,nobias,0.0505013175591312,0.729166385176758,0.662695329708407,0.202311856249869
128,0.04,FEL2,32,bias,1880.22252905629,-0.0624505894291307,Inf,Inf
128,0.04,FEL2,32,nobias,0.0773539332590198,0.845172350923454,0.47916756062579,0.20195609325655
128,0.04,FEL2,33,bias,0.0434576406924653,0.677679610657117,1.11222773460699,0.861595935502122
128,0.04,FEL2,33,nobias,-0.164637905109552,0.73725898148393,1.39735493886529,0.358412180404953
128,0.04,FEL2,34,bias,-0.240696018629992,0.692046291998401,1.32565351843447,0.31261404541005
128,0.04,FEL2,34,nobias,-0.191215670229386,0.547304762434396,1.6573135032884,0.368404126109227
128,0.04,FEL2,35,bias,-0.393017807249286,0.81617696266686,3.56383715393845,0.380802904906365
128,0.04,FEL2,35,nobias,-0.154145924907562,0.473163304933364,2.19793199409228,1.05471133711382
128,0.04,FEL2,36,bias,53278846135.4579,-0.0489280711133703,Inf,Inf
128,0.04,FEL2,36,nobias,3733613090178.87,0.0162425861782221,Inf,Inf
128,0.04,FEL2,37,bias,797335883300.484,-0.102083677002249,Inf,Inf
128,0.04,FEL2,37,nobias,-0.197755494446201,0.4730282091412,1.45838960566322,0.47273354114432
128,0.04,FEL2,38,bias,455645377054.802,0.115698238021024,Inf,Inf
128,0.04,FEL2,38,nobias,-0.0330406945480961,0.707316887810324,0.862990583435129,0.317375193581343
128,0.04,FEL2,39,bias,0.0522258116041629,0.802684263493259,0.494532119199791,0.198357006653333
128,0.04,FEL2,39,nobias,0.00389344172649657,0.78003040284791,0.51175429888257,0.152998527895959
128,0.04,FEL2,40,bias,-0.106140841665366,0.382062200293828,1.06736963503925,0.459720746348623
128,0.04,FEL2,40,nobias,0.081488449865794,0.772996824764142,0.886284672819573,0.405756731739327
128,0.04,FEL2,41,bias,40865620433.2087,-0.0308199474206771,Inf,Inf
128,0.04,FEL2,41,nobias,-0.185235158618071,0.778569294484358,1.2374482987392,0.325158381113624
128,0.04,FEL2,42,bias,-0.0180721162212666,0.587711138617903,0.925391183713083,0.572411545778446
128,0.04,FEL2,42,nobias,0.0392995546630698,0.612731969532658,0.576102030683089,0.214610518378438
128,0.04,FEL2,43,bias,-0.329909573725884,0.822677856549512,1.46929749493331,0.266558984278373
128,0.04,FEL2,43,nobias,0.0768702396471504,0.8160177030076,0.515504218452372,0.223175698353668
128,0.04,FEL2,44,bias,-0.00278785071703118,0.506560826773844,1.13753712610415,0.510364000050596
128,0.04,FEL2,44,nobias,0.0518754367184384,0.651962985867369,0.706664205941498,0.395075345545892
128,0.04,FEL2,45,bias,222406205031.883,0.0108464750562139,Inf,Inf
128,0.04,FEL2,45,nobias,1170.21500759963,0.038464447670289,Inf,Inf
128,0.04,FEL2,46,bias,178563274690.868,-0.0441937171212354,Inf,Inf
128,0.04,FEL2,46,nobias,1153472343579.47,0.0460302075488939,Inf,Inf
128,0.04,FEL2,47,bias,21716645448.3509,-0.0434221900899114,Inf,Inf
128,0.04,FEL2,47,nobias,0.166109201623918,0.637428512612652,0.739520049803182,0.52145608941955
128,0.04,FEL2,48,bias,0.0341257691833192,0.771885154004742,0.645106793524497,0.295968440417718
128,0.04,FEL2,48,nobias,-0.21886114017112,0.792285095517949,1.07475505650341,0.24248960534331
128,0.04,FEL2,49,bias,-0.0313171980707713,0.605715058692743,1.58624330706141,0.491713942978391
128,0.04,FEL2,49,nobias,331019512124.821,0.17814232104106,Inf,Inf
128,0.04,FEL2,50,bias,-0.214545640468662,0.678185527449894,2.44058748004863,0.524951044514533
128,0.04,FEL2,50,nobias,-0.327479656595503,0.587152279701428,2.95020168088092,0.822037775087373
128,0.04,FUBAR1,1,bias,-0.0397042182739638,0.56728485897621,0.78859330150359,0.169190449858189
128,0.04,FUBAR1,1,nobias,-0.197310810039875,0.476226801706261,1.32565190622535,0.117309850086734
128,0.04,FUBAR1,2,bias,-0.133751563765119,0.480361664919672,1.09972468778236,0.156939221455662
128,0.04,FUBAR1,2,nobias,-0.0557358133561094,0.473704315441106,0.822790221548226,0.0535313438136695
128,0.04,FUBAR1,3,bias,-0.0360384691954518,0.610294360125695,0.622089889128657,0.0665860400243663
