ntaxa,bl,method,rep,biastype,pitype,estbias,r,rmsd,resvar
256,0.01,SLAC1,21,nobias,equalpi,-0.0329909660780937,0.55564454804158,0.423800934545754,0.181898065913472
256,0.01,SLAC1,21,nobias,unequalpi,0.00957169624908412,0.443265727665301,0.488108819831914,0.24244491728429
256,0.01,SLAC1,22,bias,equalpi,-0.179297904605461,0.49999754606794,0.424017531854801,0.146062824879202
256,0.01,SLAC1,22,bias,unequalpi,0.0353859874697138,0.454674347816843,0.559777710098809,0.318466231559729
256,0.01,SLAC1,22,nobias,equalpi,-0.0195201265177263,0.463067032779683,0.455445421234102,0.21042713962059
256,0.01,SLAC1,22,nobias,unequalpi,0.077831861407028,0.481995746031755,0.578650923262619,0.332988948913676
256,0.01,SLAC1,23,bias,equalpi,0.19712144674451,0.47114941651154,0.809803050229741,0.612697423037329
256,0.01,SLAC1,23,bias,unequalpi,0.28182765562033,0.419693701379079,0.916824404446209,0.762932190184349
256,0.01,SLAC1,23,nobias,equalpi,0.0738632581924909,0.468132180250238,0.558519257356041,0.312006665864043
256,0.01,SLAC1,23,nobias,unequalpi,-0.00073393265664799,0.424456698541977,0.499995126480074,0.254127563283154
256,0.01,SLAC1,24,bias,equalpi,-0.0120933994557486,0.428709890757774,0.688091971932277,0.481320220735068
256,0.01,SLAC1,24,bias,unequalpi,0.0329703604192763,0.396927264199086,0.610385995854857,0.378643118794104
256,0.01,SLAC1,24,nobias,equalpi,-0.0592096602927168,0.476543708974998,0.495919540726942,0.247377297581336
256,0.01,SLAC1,24,nobias,unequalpi,-0.0529418691337623,0.496984538101424,0.523432275161944,0.275608884415555
256,0.01,SLAC1,25,bias,equalpi,-0.0793236815344506,0.397336915771706,0.462379544677458,0.203026785637063
256,0.01,SLAC1,25,bias,unequalpi,0.120043578827905,0.362163172296984,0.781874476493871,0.608826526765989
256,0.01,SLAC1,25,nobias,equalpi,-0.0029347268006662,0.562560868547315,0.440396387548254,0.196804002168659
256,0.01,SLAC1,25,nobias,unequalpi,0.00090228326069302,0.440938698926229,0.498555562680087,0.253220155291034
256,0.01,SLAC1,26,bias,equalpi,0.0670373654669684,0.543604482346273,0.724913099878563,0.502505479535574
256,0.01,SLAC1,26,bias,unequalpi,0.015475999470021,0.402460234260733,0.633591581244136,0.409357690228144
256,0.01,SLAC1,26,nobias,equalpi,-0.0432647818932746,0.512702278489063,0.392145458021327,0.153810336056944
256,0.01,SLAC1,26,nobias,unequalpi,-0.0273732138756234,0.50409488987786,0.494222473862229,0.247938346611722
256,0.01,SLAC1,27,bias,equalpi,0.15813364552077,0.533675712976571,0.758618556509257,0.532171125393392
256,0.01,SLAC1,27,bias,unequalpi,0.214330618203941,0.366444072703586,0.922706306961418,0.817077986366812
256,0.01,SLAC1,27,nobias,equalpi,-0.0433948402934338,0.475025299207836,0.429367983151434,0.184851528408112
256,0.01,SLAC1,27,nobias,unequalpi,0.0834614059885184,0.485382600363909,0.620473424534775,0.380134782865392
256,0.01,SLAC1,28,bias,equalpi,-0.123494627786907,0.377289487410921,0.440487752257404,0.167634623140593
256,0.01,SLAC1,28,bias,unequalpi,-0.0171153577718707,0.506329744192388,0.526151347878958,0.28156557940249
256,0.01,SLAC1,28,nobias,equalpi,-0.00931387224346674,0.449584947219221,0.482686312285608,0.237090434438856
256,0.01,SLAC1,28,nobias,unequalpi,0.0713158176041058,0.46629038813204,0.491754440098174,0.241497018911233
256,0.01,SLAC1,29,bias,equalpi,0.0458276701089909,0.349307466486745,0.717903971122473,0.523410605227062
256,0.01,SLAC1,29,bias,unequalpi,-0.023340417743831,0.364306638270653,0.556092689581694,0.310267007180136
256,0.01,SLAC1,29,nobias,equalpi,0.161262923095108,0.484995111532168,0.609183942864092,0.34869602005433
256,0.01,SLAC1,29,nobias,unequalpi,0.0696669279106326,0.481772630050646,0.602186993897495,0.361116380545558
256,0.01,SLAC1,30,bias,equalpi,-0.0950160165642475,0.424977539768819,0.468527753613898,0.209368082182837
256,0.01,SLAC1,30,bias,unequalpi,0.0777836377337468,0.43255866659576,0.661935079444995,0.439930167095982
256,0.01,SLAC1,30,nobias,equalpi,-0.00431264536552701,0.432373882302813,0.51602738795912,0.271338548375758
256,0.01,SLAC1,30,nobias,unequalpi,0.0308721290170751,0.414887880005386,0.524081709731248,0.27857755441655
256,0.01,SLAC1,31,bias,equalpi,-0.0511028027669298,0.542172291390807,0.465749907937111,0.218511168336909
256,0.01,SLAC1,31,bias,unequalpi,0.226141425085208,0.387000983996631,0.836228309956155,0.658458022769695
256,0.01,SLAC1,31,nobias,equalpi,0.0991639012906722,0.529826103706625,0.605396667736578,0.353422263067485
256,0.01,SLAC1,31,nobias,unequalpi,0.0402716657493689,0.379564793378241,0.544412544270417,0.29891785336257
256,0.01,SLAC1,32,bias,equalpi,0.079820885513719,0.321974439375573,0.804457932984855,0.653677005528752
256,0.01,SLAC1,32,bias,unequalpi,0.0806754377231918,0.438780379379839,0.725124682736925,0.52536921168624
256,0.01,SLAC1,32,nobias,equalpi,-0.0247840908377136,0.538036226233853,0.461847815301973,0.216243509370795
256,0.01,SLAC1,32,nobias,unequalpi,0.0443011516342322,0.582173480048596,0.489252524081577,0.23580925267158
256,0.01,SLAC1,33,bias,equalpi,0.041816099076344,0.390525091891991,0.635208318902051,0.409653754719458
256,0.01,SLAC1,33,bias,unequalpi,0.147056556139099,0.529896493284415,0.662721656312683,0.412905858165523
256,0.01,SLAC1,33,nobias,equalpi,0.0884448508333565,0.520243149246227,0.574607177706332,0.322939314759698
256,0.01,SLAC1,33,nobias,unequalpi,0.0200364109760541,0.472501989965005,0.493345688342793,0.247947223240126
256,0.01,SLAC1,34,bias,equalpi,-0.1336377728145,0.31043115287161,0.474443550841223,0.190143346672276
256,0.01,SLAC1,34,bias,unequalpi,0.0749513555898604,0.432821870696015,0.695130105638348,0.485056353516722
256,0.01,SLAC1,34,nobias,equalpi,-0.133757590928945,0.455281484136435,0.355782514800317,0.0993252441542821
256,0.01,SLAC1,34,nobias,unequalpi,-0.0442486068481805,0.405557301973261,0.509723193230761,0.261476388726096
256,0.01,SLAC1,35,bias,equalpi,-0.0495718603216784,0.467175183884996,0.535190363774004,0.289750634009231
256,0.01,SLAC1,35,bias,unequalpi,0.0459534239073627,0.582342002835627,0.545923870923049,0.291888260904318
256,0.01,SLAC1,35,nobias,equalpi,0.0877271901057243,0.469930987507772,0.655790504364193,0.424864830132394
256,0.01,SLAC1,35,nobias,unequalpi,0.0453419992203571,0.467110045376269,0.532921701851169,0.287454271627944
256,0.01,SLAC1,36,bias,equalpi,0.0417455411788535,0.240904881302098,0.862771258651312,0.752441366873488
256,0.01,SLAC1,36,bias,unequalpi,0.131707909550025,0.368968676954292,0.828158290058323,0.68047589418354
256,0.01,SLAC1,36,nobias,equalpi,0.0117686113249031,0.503174039525097,0.516721524456146,0.271125756005856
256,0.01,SLAC1,36,nobias,unequalpi,-0.00776762129979756,0.563155587567799,0.559603898790317,0.307309678136584
256,0.01,SLAC1,37,bias,equalpi,-0.0476185419367746,0.495344690589346,0.542175910194853,0.297138192914021
256,0.01,SLAC1,37,bias,unequalpi,-0.0817506205113379,0.541852829518244,0.436542183065024,0.187583510135043
256,0.01,SLAC1,37,nobias,equalpi,-0.0450668876262534,0.575462252534608,0.446117286009576,0.198976489082026
256,0.01,SLAC1,37,nobias,unequalpi,0.00922098603361643,0.627168028528238,0.467390569540805,0.212130392393354
256,0.01,SLAC1,38,bias,equalpi,-0.106664394255412,0.398346776923147,0.447507126509146,0.182111680263683
256,0.01,SLAC1,38,bias,unequalpi,-0.104030270606296,0.524022206415355,0.401450746341756,0.151157502045081
256,0.01,SLAC1,38,nobias,equalpi,-0.0737684689427858,0.351387369887519,0.507993248055298,0.251266965141523
256,0.01,SLAC1,38,nobias,unequalpi,-0.00532811307782543,0.524668083487761,0.466959776383316,0.2219478093281
256,0.01,SLAC1,39,bias,equalpi,-0.150133826847555,0.310434423697058,0.598875656795274,0.332974699972528
256,0.01,SLAC1,39,bias,unequalpi,-0.0806619506678452,0.533171706764301,0.460074784936658,0.209346554254025
256,0.01,SLAC1,39,nobias,equalpi,-0.231980228044695,0.556353119656722,0.341757676907515,0.0501424300041891
256,0.01,SLAC1,39,nobias,unequalpi,-0.0136406493406392,0.495726340941447,0.445729960500851,0.202426879084123
256,0.01,SLAC1,40,bias,equalpi,-0.0795536806296621,0.425797311532845,0.501264593125989,0.246958520699313
256,0.01,SLAC1,40,bias,unequalpi,0.0612249137937081,0.451219229157968,0.716186456922155,0.513823222992025
256,0.01,SLAC1,40,nobias,equalpi,0.0216615480730186,0.50560572652115,0.527166425573699,0.281328881899885
256,0.01,SLAC1,40,nobias,unequalpi,0.25122285422495,0.479843676399437,0.861865615000182,0.66204236541373
256,0.01,SLAC1,41,bias,equalpi,-0.0797469721918401,0.417173386239124,0.601539536421201,0.362600689222498
256,0.01,SLAC1,41,bias,unequalpi,0.0530044888042331,0.293890158868701,0.749503763447702,0.567321208257827
256,0.01,SLAC1,41,nobias,equalpi,0.00533366639943048,0.468585292321139,0.51623397082074,0.271846758957706
256,0.01,SLAC1,41,nobias,unequalpi,0.0317579172163367,0.463578639421042,0.502032629193372,0.256144178415601
256,0.01,SLAC1,42,bias,equalpi,0.0887948454013105,0.571761158403109,0.654343998243873,0.404834949452867
256,0.01,SLAC1,42,bias,unequalpi,0.138568437776411,0.420892219174564,0.749631448039774,0.550503646460546
256,0.01,SLAC1,42,nobias,equalpi,0.107772432213013,0.4505334498741,0.6648372480144,0.435070166403443
256,0.01,SLAC1,42,nobias,unequalpi,0.0193989515042615,0.467122482637899,0.482035315315268,0.236606495840025
256,0.01,SLAC1,43,bias,equalpi,0.0336268741140511,0.344310278180563,0.681837120470065,0.471903754053929
256,0.01,SLAC1,43,bias,unequalpi,-0.00295326685003474,0.46311835305412,0.565838525418036,0.326555733387582
256,0.01,SLAC1,43,nobias,equalpi,-0.0459016348823526,0.460359877074306,0.453743597141803,0.206850773767387
256,0.01,SLAC1,43,nobias,unequalpi,-0.0384242952349074,0.551222182978168,0.368683976789146,0.136656126706952
256,0.01,SLAC1,44,bias,equalpi,-0.122116073159437,0.523210382284764,0.449536319385729,0.190573904060937
256,0.01,SLAC1,44,bias,unequalpi,-0.0261866344639478,0.377426909866467,0.542776213398023,0.295690163427558
256,0.01,SLAC1,44,nobias,equalpi,-0.0671979317951641,0.328165700476727,0.48874510732275,0.228595442652007
256,0.01,SLAC1,44,nobias,unequalpi,-0.0251802340239604,0.388747370408506,0.504726393737959,0.256407160581251
256,0.01,SLAC1,45,bias,equalpi,-0.0472767000427878,0.301545019523172,0.599640510033345,0.354607637539558
256,0.01,SLAC1,45,bias,unequalpi,-0.0180385854443635,0.425326339175811,0.562764796348243,0.322443707455368
256,0.01,SLAC1,45,nobias,equalpi,-0.0765175021680205,0.498244101584301,0.413188646060046,0.167086351594056
256,0.01,SLAC1,45,nobias,unequalpi,-0.0785513209865249,0.57395638725238,0.421951215410782,0.174728140956387
256,0.01,SLAC1,46,bias,equalpi,0.00693081526714038,0.362490970351008,0.629904458720205,0.403107347607455
256,0.01,SLAC1,46,bias,unequalpi,0.07173639921149,0.539429190964685,0.583309804940027,0.33487558400802
256,0.01,SLAC1,46,nobias,equalpi,-0.0833888992802041,0.465282790119213,0.463863668395195,0.211741296405322
256,0.01,SLAC1,46,nobias,unequalpi,0.142218753092761,0.542838230224987,0.56896497228478,0.301988254323321
256,0.01,SLAC1,47,bias,equalpi,-0.0251043265506207,0.520282882162314,0.523064098447103,0.277480499720226
256,0.01,SLAC1,47,bias,unequalpi,0.0170718050877141,0.399906467015958,0.684312326404797,0.477324018562104
256,0.01,SLAC1,47,nobias,equalpi,0.0129049228927508,0.53963863162432,0.485057822086958,0.237984592924605
256,0.01,SLAC1,47,nobias,unequalpi,0.0691514934581612,0.550630453774071,0.519546475372382,0.265325896976067
256,0.01,SLAC1,48,bias,equalpi,0.0549167189499606,0.335648558858839,0.698987668775171,0.494035178441629
256,0.01,SLAC1,48,bias,unequalpi,-0.0984472425340959,0.424607522296802,0.466736560696019,0.20703178921295
256,0.01,SLAC1,48,nobias,equalpi,-0.00110461437923773,0.432032723244195,0.494141191215242,0.248251605302836
256,0.01,SLAC1,48,nobias,unequalpi,-0.0908946054459179,0.466597168374063,0.485874079580097,0.23228705636867
256,0.01,SLAC1,49,bias,equalpi,-0.0492329664114542,0.423986519721171,0.610449041579508,0.377779272981036
256,0.01,SLAC1,49,bias,unequalpi,-0.25858994551388,0.425494469842802,0.400531793964028,0.0687869611787432
256,0.01,SLAC1,49,nobias,equalpi,0.13044860132499,0.383860389824935,0.663320300887002,0.431590511020472
256,0.01,SLAC1,49,nobias,unequalpi,-0.0372476475957833,0.379665231582407,0.442098146607276,0.190197657731961
256,0.01,SLAC1,50,bias,equalpi,0.0209494804190389,0.393675332955319,0.662605048681226,0.447554021823649
256,0.01,SLAC1,50,bias,unequalpi,0.0594059865838276,0.43727808622744,0.72359680715452,0.52630872471288
256,0.01,SLAC1,50,nobias,equalpi,0.194040080804168,0.464663764492866,0.756392911085862,0.532368059908213
256,0.01,SLAC1,50,nobias,unequalpi,0.0516476349799924,0.473258197622098,0.54333372658,0.297851203789729
256,0.01,SLAC2,1,bias,equalpi,-0.164771946092822,0.336875859239471,0.523924565742193,0.242185840107695
256,0.01,SLAC2,1,bias,unequalpi,0.127080077690548,0.554861804014313,0.760947124802423,0.54163371718687
256,0.01,SLAC2,1,nobias,equalpi,0.0520004138330261,0.471452709872332,0.704588860818279,0.496251177763725
256,0.01,SLAC2,1,nobias,unequalpi,-0.101277417307161,0.468037969775491,0.352185413071879,0.108328237713883
256,0.01,SLAC2,2,bias,equalpi,-0.0454849456001425,0.250087230009035,0.784455312645461,0.623553458716382
256,0.01,SLAC2,2,bias,unequalpi,0.0591315832211139,0.429736289708454,0.630722418267404,0.407492932988705
256,0.01,SLAC2,2,nobias,equalpi,-0.118278869871952,0.449102349060972,0.410212609479749,0.153286159719544
256,0.01,SLAC2,2,nobias,unequalpi,0.0216264139022726,0.372883468545863,0.765250110586886,0.598398422851028
256,0.01,SLAC2,3,bias,equalpi,-0.109152080985582,0.314595857946016,0.657326541641978,0.429445941154566
256,0.01,SLAC2,3,bias,unequalpi,9.69205083821127e-05,0.430283197090377,0.740657452762514,0.561481983526655
256,0.01,SLAC2,3,nobias,equalpi,0.0602384041325707,0.372070216677681,0.724404851719319,0.53558370227005
256,0.01,SLAC2,3,nobias,unequalpi,-0.095509035859852,0.299289166962798,0.543041670296985,0.28350590147353
256,0.01,SLAC2,4,bias,equalpi,-0.0690107406798265,0.359783317886457,0.593278105715605,0.354779358313917
256,0.01,SLAC2,4,bias,unequalpi,-0.0868910247939581,0.390528432439063,0.450781731242109,0.19641386866517
256,0.01,SLAC2,4,nobias,equalpi,0.00109426715350126,0.243461501019544,0.713061409939068,0.517577309635068
256,0.01,SLAC2,4,nobias,unequalpi,-0.0460413761029568,0.309283118482012,0.502634615149263,0.246777507640491
256,0.01,SLAC2,5,bias,equalpi,0.0478661418994919,0.406702333737381,0.6400226869822,0.420269230407359
256,0.01,SLAC2,5,bias,unequalpi,-0.000218266529312456,0.434308562953804,0.627848440507999,0.40798233362119
256,0.01,SLAC2,5,nobias,equalpi,0.0572417381724424,0.505065551425602,0.674840913935089,0.448837922335642
256,0.01,SLAC2,5,nobias,unequalpi,0.053686438710772,0.256242347821736,0.696201007962485,0.489561119271118
256,0.01,SLAC2,6,bias,equalpi,-0.102301427682382,0.593388923743768,0.458919267005302,0.206171089450804
256,0.01,SLAC2,6,bias,unequalpi,0.111315757717559,0.487947032644449,0.778402922096641,0.592855630949209
256,0.01,SLAC2,6,nobias,equalpi,-0.0276697878096319,0.323172810390686,0.689350058286053,0.484698820351662
256,0.01,SLAC2,6,nobias,unequalpi,-0.0932624667804938,0.485091068211114,0.41084893063055,0.161843772190531
256,0.01,SLAC2,7,bias,equalpi,-0.013831947400944,0.575452313365185,0.567569236986522,0.322465309909676
256,0.01,SLAC2,7,bias,unequalpi,0.0405501564774934,0.270882029535054,0.802417115431976,0.664273339118319
256,0.01,SLAC2,7,nobias,equalpi,0.084799938118724,0.307119806094564,0.789982061295574,0.633667506447555
256,0.01,SLAC2,7,nobias,unequalpi,-0.0707495754224349,0.208279128956588,0.558848803380881,0.293050703231571
256,0.01,SLAC2,8,bias,equalpi,-0.136082174437017,0.43896362732836,0.565081348780926,0.31030115911343
256,0.01,SLAC2,8,bias,unequalpi,0.208601494923793,0.109953075851696,1.1868315991272,1.39429016950999
256,0.01,SLAC2,8,nobias,equalpi,0.0356365994176581,0.424990273684476,0.822294869539629,0.68394678146787
256,0.01,SLAC2,8,nobias,unequalpi,0.0336175459617968,0.391380915037045,0.68729136809671,0.482943231588955
256,0.01,SLAC2,9,bias,equalpi,-0.146928073445469,0.356570150122546,0.638315271222577,0.397627089646792
256,0.01,SLAC2,9,bias,unequalpi,-0.011855039720458,0.379616098263887,0.660395150754684,0.450275585237085
256,0.01,SLAC2,9,nobias,equalpi,-0.00693291002320512,0.246452977028182,0.702596759468367,0.501387113220422
256,0.01,SLAC2,9,nobias,unequalpi,-0.0383874576701113,0.453787639636652,0.602934321614566,0.371802564593658
256,0.01,SLAC2,10,bias,equalpi,-0.0198250952057667,0.245149872086268,0.811244767687682,0.670305269136741
256,0.01,SLAC2,10,bias,unequalpi,-0.012191035133987,0.396500167667293,0.594372104305542,0.36511271242686
256,0.01,SLAC2,10,nobias,equalpi,0.0697050847893872,0.251293920817575,0.869505388405061,0.770740293045425
256,0.01,SLAC2,10,nobias,unequalpi,0.0208457407686802,0.413756674647788,0.629949855865394,0.408467470482464
256,0.01,SLAC2,11,bias,equalpi,-0.0468299187118707,0.527079807029072,0.546266841688719,0.302165757986017
256,0.01,SLAC2,11,bias,unequalpi,0.147087332438266,0.365988652518583,0.975525728923746,0.951950920146609
256,0.01,SLAC2,11,nobias,equalpi,-0.00922172561336965,0.472055890448222,0.49573122348751,0.252920249133787
256,0.01,SLAC2,11,nobias,unequalpi,0.10748589602275,0.48767241981932,0.787410453165509,0.597615867241569
256,0.01,SLAC2,12,bias,equalpi,-0.164517763075543,0.231884418114824,0.523430287315918,0.223248936529246
256,0.01,SLAC2,12,bias,unequalpi,-0.0340600423365559,0.462186285831789,0.521367087580666,0.279997826158631
256,0.01,SLAC2,12,nobias,equalpi,0.0914698628329364,0.429700204254084,0.812822759241316,0.653338830160775
256,0.01,SLAC2,12,nobias,unequalpi,0.0185524615957811,0.413743042468555,0.557239635429834,0.319934604086982
256,0.01,SLAC2,13,bias,equalpi,-0.0282273582486011,0.625514067499936,0.55566842919159,0.298964110559053
256,0.01,SLAC2,13,bias,unequalpi,0.0891481994302746,0.29868219349839,0.867855252167059,0.772726624886634
256,0.01,SLAC2,13,nobias,equalpi,-0.0182161286483645,0.455972036478084,0.555330237550915,0.316565721199406
256,0.01,SLAC2,13,nobias,unequalpi,-0.0509940856269899,0.36575357313377,0.496854534299939,0.247174889431705
256,0.01,SLAC2,14,bias,equalpi,-0.084629320859314,0.378227210098016,0.537212244011169,0.288129079151076
256,0.01,SLAC2,14,bias,unequalpi,-0.0661315826587283,0.32066424529581,0.549249512333433,0.300402418292045
256,0.01,SLAC2,14,nobias,equalpi,-0.0295104565090011,0.461488137319218,0.572673198685962,0.336129584989405
256,0.01,SLAC2,14,nobias,unequalpi,0.0657022931007196,0.40446332679974,0.763409408194562,0.588559317457507
256,0.01,SLAC2,15,bias,equalpi,-0.00728751963633668,0.413254580094518,0.667287862818588,0.45955334257552
256,0.01,SLAC2,15,bias,unequalpi,-0.00821361560897111,0.485833636164601,0.606255040345394,0.379373860568757
256,0.01,SLAC2,15,nobias,equalpi,-0.0230736901705367,0.39245958738556,0.520991601233556,0.276122848275912
256,0.01,SLAC2,15,nobias,unequalpi,-0.0490026512895361,0.468186793096277,0.447799731878672,0.201757702655271
256,0.01,SLAC2,16,bias,equalpi,-0.0486546057454801,0.344724757277492,0.64340173807072,0.422829206174145
256,0.01,SLAC2,16,bias,unequalpi,-0.0384887931180652,0.24738774755525,0.566294543427545,0.313701676157791
256,0.01,SLAC2,16,nobias,equalpi,0.0139171403474426,0.471961657581758,0.568167129213633,0.330876630788393
256,0.01,SLAC2,16,nobias,unequalpi,0.0773959762822412,0.128578124811205,0.831871012015276,0.683160523687146
256,0.01,SLAC2,17,bias,equalpi,-0.0501691033560694,0.293756750408732,0.803883019517887,0.668860148826512
256,0.01,SLAC2,17,bias,unequalpi,0.0731407383255889,0.235213966028788,0.789131790235515,0.630058453206799
256,0.01,SLAC2,17,nobias,equalpi,-0.0250355223234641,0.428676093473789,0.567469110113967,0.331256773590781
256,0.01,SLAC2,17,nobias,unequalpi,-0.0405082737895746,0.285279925833458,0.549371718500185,0.29868468538884
256,0.01,SLAC2,18,bias,equalpi,0.137337480393495,0.295512037325422,0.780298009064207,0.609262015649967
256,0.01,SLAC2,18,bias,unequalpi,-0.101097190892328,0.440589815344315,0.599127188747177,0.360039950326217
256,0.01,SLAC2,18,nobias,equalpi,0.154128608543095,0.315469181551981,0.874572840048808,0.762695237791456
256,0.01,SLAC2,18,nobias,unequalpi,0.0594000362846272,0.31930022004973,0.878092094165028,0.791902758914455
256,0.01,SLAC2,19,bias,equalpi,0.039259677269237,0.500456516622529,0.589897764492723,0.353273316769859
256,0.01,SLAC2,19,bias,unequalpi,0.0472243099144482,0.364229551626186,0.613087454926338,0.384045545281853
256,0.01,SLAC2,19,nobias,equalpi,-0.0268722157387708,0.515473919041791,0.626927529176336,0.39226359725083
256,0.01,SLAC2,19,nobias,unequalpi,0.0590519712361234,0.410769081230216,0.694079896676902,0.490045312772631
256,0.01,SLAC2,20,bias,equalpi,-0.131386315404565,0.322544239034964,0.530483630833136,0.251338647332258
256,0.01,SLAC2,20,bias,unequalpi,0.0727519552041382,0.207753260957092,1.07047083553732,1.1808759933762
256,0.01,SLAC2,20,nobias,equalpi,0.0365951939024123,0.533669918287177,0.536278634119293,0.288693596197143
256,0.01,SLAC2,20,nobias,unequalpi,-0.0245102966949335,0.467925961684871,0.536948879677614,0.296161565183872
256,0.01,SLAC2,21,bias,equalpi,0.00275135255665163,0.445327364177836,0.83653646314744,0.708893745636467
256,0.01,SLAC2,21,bias,unequalpi,-0.216928043052351,0.514632826992062,0.420909513953952,0.128969314805596
256,0.01,SLAC2,21,nobias,equalpi,-0.0516074989749166,0.520074856364381,0.437722205729091,0.19404549137413
256,0.01,SLAC2,21,nobias,unequalpi,0.0418366040828887,0.351716739001299,0.575199422980183,0.336629430588433
256,0.01,SLAC2,22,bias,equalpi,-0.229465707465329,0.460638972468793,0.424599104845585,0.115832230029712
256,0.01,SLAC2,22,bias,unequalpi,-0.116375880265338,0.428112626229691,0.432666329900957,0.171074810247835
256,0.01,SLAC2,22,nobias,equalpi,0.0562454068302253,0.375196373226756,0.746113947371963,0.566849935328155
256,0.01,SLAC2,22,nobias,unequalpi,0.0327843030809029,0.478343148607126,0.643442264371249,0.41707894783037
256,0.01,SLAC2,23,bias,equalpi,0.166840858800719,0.323114452329689,0.984313321830213,0.970456087020857
256,0.01,SLAC2,23,bias,unequalpi,0.12465099375797,0.275781009848053,0.885037070796727,0.794414403479262
256,0.01,SLAC2,23,nobias,equalpi,0.112135129892896,0.498373866583104,0.685772054350141,0.456708799261049
256,0.01,SLAC2,23,nobias,unequalpi,-0.0114458470596505,0.323587070862795,0.578460562662351,0.340059230777954
256,0.01,SLAC2,24,bias,equalpi,-0.172768171516429,0.517231848081436,0.451048502406831,0.177687600216298
256,0.01,SLAC2,24,bias,unequalpi,-0.0321377797486125,0.331314700091704,0.571310283573077,0.331610903732794
256,0.01,SLAC2,24,nobias,equalpi,-0.0909895190915409,0.318425447882565,0.673851883579645,0.457466390486432
256,0.01,SLAC2,24,nobias,unequalpi,-0.0702690891540468,0.477100705317575,0.569372517247128,0.326776480623253
256,0.01,SLAC2,25,bias,equalpi,-0.248957113626983,0.468069180590833,0.387908388469997,0.0762898566661447
256,0.01,SLAC2,25,bias,unequalpi,-0.0272971270188404,0.365999767474146,0.52639929018826,0.280657408931955
256,0.01,SLAC2,25,nobias,equalpi,-0.0401935758677026,0.417479111534542,0.54675090994312,0.305199957055618
256,0.01,SLAC2,25,nobias,unequalpi,-0.0314206704399755,0.313108118968636,0.587293358869842,0.349897748088902
256,0.01,SLAC2,26,bias,equalpi,-0.030619959454947,0.517075197147259,0.676957777144856,0.458025187152236
256,0.01,SLAC2,26,bias,unequalpi,-0.00411912936915163,0.345813646775146,0.909995074054915,0.850161267679556
256,0.01,SLAC2,26,nobias,equalpi,0.0101056516336972,0.376723823546337,0.750838025903908,0.576528197924184
256,0.01,SLAC2,26,nobias,unequalpi,-0.111659456156018,0.202472457228221,0.610498962522782,0.348150521506432
256,0.01,SLAC2,27,bias,equalpi,0.00674703623347986,0.484300809281988,0.799779885900518,0.63427721544793
256,0.01,SLAC2,27,bias,unequalpi,0.1262573904828,0.407671125669873,0.879606255523271,0.774707393497473
256,0.01,SLAC2,27,nobias,equalpi,-0.0519093598049622,0.402769023138116,0.488583261143838,0.240238569575129
256,0.01,SLAC2,27,nobias,unequalpi,0.155154949297672,0.415313038433604,0.975000818483147,0.922402576851686
256,0.01,SLAC2,28,bias,equalpi,-0.192743779248534,0.302570022108137,0.525773436770903,0.227857930205853
256,0.01,SLAC2,28,bias,unequalpi,-0.0388551009038574,0.563841263014439,0.514843965880443,0.269483159241677
256,0.01,SLAC2,28,nobias,equalpi,0.0368419660279518,0.365548467424152,0.7113618976778,0.51900012711057
256,0.01,SLAC2,28,nobias,unequalpi,0.0381658254785733,0.381260819780109,0.579552621723994,0.344120666587604
256,0.01,SLAC2,29,bias,equalpi,-0.094104905615428,0.348151912065215,0.5617056066755,0.311192129338195
256,0.01,SLAC2,29,bias,unequalpi,-0.0832047821392123,0.372596792485721,0.550246215328359,0.302523782068324
256,0.01,SLAC2,29,nobias,equalpi,0.237997449324649,0.364009495460583,0.872105231625743,0.719699127233155
256,0.01,SLAC2,29,nobias,unequalpi,0.0656739248114784,0.477288839819455,0.768524436014231,0.580448886224379
256,0.01,SLAC2,30,bias,equalpi,-0.154778799016243,0.507734237903842,0.428224431091805,0.163219805768135
256,0.01,SLAC2,30,bias,unequalpi,0.0670539014753721,0.434663645936215,0.631310478439491,0.406857378254859
256,0.01,SLAC2,30,nobias,equalpi,-0.081163760827248,0.461435524654762,0.478188720099187,0.227678814985028
256,0.01,SLAC2,30,nobias,unequalpi,0.0697723768517286,0.306952489719257,0.824621464520723,0.695905574345652
256,0.01,SLAC2,31,bias,equalpi,-0.0901282468037606,0.4666944835684,0.516500996832693,0.267025523416025
256,0.01,SLAC2,31,bias,unequalpi,0.147943933592943,0.391051697451126,0.771798503265993,0.592106963044341
256,0.01,SLAC2,31,nobias,equalpi,0.0253994350174155,0.503247927240805,0.613890306171255,0.375688692748911
256,0.01,SLAC2,31,nobias,unequalpi,0.0137835406423778,0.24427817288721,0.669326419446028,0.454426778327008
256,0.01,SLAC2,32,bias,equalpi,0.00103699832248535,0.308319891912633,0.726661811930058,0.544328427634158
256,0.01,SLAC2,32,bias,unequalpi,-0.0427450546854027,0.430833440516264,0.567352748677341,0.330706068058259
256,0.01,SLAC2,32,nobias,equalpi,0.00775127530876317,0.539968897562372,0.493664775226595,0.247875265320616
256,0.01,SLAC2,32,nobias,unequalpi,-0.0737217308704116,0.545200784384567,0.454238677386802,0.207175412539261
256,0.01,SLAC2,33,bias,equalpi,-0.0336471239395425,0.348577403789114,0.645693384769088,0.42706366806641
256,0.01,SLAC2,33,bias,unequalpi,0.151631547205875,0.344762091777207,0.951897837943303,0.911176768721019
