ntaxa,bl,method,rep,estbias,r,rmsd,type
128,0.16,FUBAR1,48,0.0244252971762217,0.747248780386723,0.21230367577848,nobias
128,0.16,FUBAR1,49,0.0205146683990236,0.752816274842459,0.186317740887767,nobias
128,0.16,FUBAR1,50,0.0393713195530128,0.739754695784307,0.231511715600147,nobias
128,0.16,FUBAR2,1,0.0641356196953599,0.566810697186409,0.327299587933122,nobias
128,0.16,FUBAR2,2,0.0802622278336665,0.76521565107367,0.255550564944134,nobias
128,0.16,FUBAR2,3,0.0639985148632819,0.669385290235809,0.271076412899426,nobias
128,0.16,FUBAR2,4,0.079787677524282,0.722917882786785,0.264342212972027,nobias
128,0.16,FUBAR2,5,0.0822816498688224,0.713089771251963,0.278215431323509,nobias
128,0.16,FUBAR2,6,0.00548369891049046,0.730251470799906,0.219965937384807,nobias
128,0.16,FUBAR2,7,0.120867865803254,0.648840968342168,0.370909333113571,nobias
128,0.16,FUBAR2,8,0.145546745917124,0.709832896462739,0.359071569135892,nobias
128,0.16,FUBAR2,9,0.0765031295134333,0.676476601692696,0.279489658113714,nobias
128,0.16,FUBAR2,10,0.0145540939222254,0.667995119492634,0.278330381952569,nobias
128,0.16,FUBAR2,11,0.0786545119475474,0.687354451782041,0.30108660528269,nobias
128,0.16,FUBAR2,12,0.0358871470617389,0.702154015061034,0.244734985034887,nobias
128,0.16,FUBAR2,13,0.060029127198547,0.688603563176093,0.241502848402667,nobias
128,0.16,FUBAR2,14,0.0592042804038146,0.695112211696101,0.275640024269099,nobias
128,0.16,FUBAR2,15,0.0822396781544408,0.60260622448234,0.338424926787476,nobias
128,0.16,FUBAR2,16,0.0652748832649556,0.626835242197322,0.310427761173068,nobias
128,0.16,FUBAR2,17,0.0835521050784992,0.66743585044966,0.329512852125682,nobias
128,0.16,FUBAR2,18,0.0940403319836946,0.650824022583981,0.341024155852986,nobias
128,0.16,FUBAR2,19,0.113807791604766,0.566195166205894,0.374465532402843,nobias
128,0.16,FUBAR2,20,0.10916484572078,0.649657350346169,0.388507857342036,nobias
128,0.16,FUBAR2,21,0.0573510940877659,0.678389149653789,0.257346198753662,nobias
128,0.16,FUBAR2,22,0.0929996738835915,0.62140542427215,0.332587254841537,nobias
128,0.16,FUBAR2,23,0.0645026145666793,0.606144759433697,0.320159856692041,nobias
128,0.16,FUBAR2,24,0.0775835863988578,0.49143397540805,0.477338606536727,nobias
128,0.16,FUBAR2,25,0.102509693641454,0.593096674442599,0.344738471420451,nobias
128,0.16,FUBAR2,26,0.079332817880899,0.577209351527522,0.395884062301979,nobias
128,0.16,FUBAR2,27,0.0674114205171823,0.707336342053306,0.281983402522844,nobias
128,0.16,FUBAR2,28,0.115770324265973,0.589345294223077,0.352852563623503,nobias
128,0.16,FUBAR2,29,0.0809508425626032,0.684878207262026,0.305390381054143,nobias
128,0.16,FUBAR2,30,0.0873347852334925,0.657764026307905,0.264151388845947,nobias
128,0.16,FUBAR2,31,0.0863099241823955,0.707562382471911,0.270206977241259,nobias
128,0.16,FUBAR2,32,0.059429618890779,0.695496470149986,0.28265685737342,nobias
128,0.16,FUBAR2,33,0.137062268079966,0.618738448115754,0.420711175594134,nobias
128,0.16,FUBAR2,34,0.0575054796655472,0.611191106557581,0.320710638670131,nobias
128,0.16,FUBAR2,35,0.01026357439008,0.636618475237454,0.274149441662834,nobias
128,0.16,FUBAR2,36,0.132883394246972,0.683382699081784,0.339226934098622,nobias
128,0.16,FUBAR2,37,0.112448406619352,0.543837310270021,0.436846308367851,nobias
128,0.16,FUBAR2,38,0.121253716021613,0.668472257861455,0.369390672935844,nobias
128,0.16,FUBAR2,39,0.0402474566264371,0.723792773212627,0.272254245166002,nobias
128,0.16,FUBAR2,40,0.0873035702372347,0.722771421682503,0.325825375502295,nobias
128,0.16,FUBAR2,41,0.146106413731534,0.613983505797314,0.386157195160475,nobias
128,0.16,FUBAR2,42,0.101789065268385,0.693170276966224,0.290683087217759,nobias
128,0.16,FUBAR2,43,0.0701258701148517,0.734125062793586,0.289976602626005,nobias
128,0.16,FUBAR2,44,0.0778189040827458,0.670631960183955,0.277015341793707,nobias
128,0.16,FUBAR2,45,0.113596852474329,0.604105807514252,0.414358866636169,nobias
128,0.16,FUBAR2,46,0.134447464484728,0.698054453648502,0.330045728375593,nobias
128,0.16,FUBAR2,47,0.148856906669594,0.611969764650774,0.394271850354666,nobias
128,0.16,FUBAR2,48,0.0563109651606066,0.719512273639927,0.235365205070068,nobias
128,0.16,FUBAR2,49,0.0719826712565232,0.587504605449763,0.311381432453887,nobias
128,0.16,FUBAR2,50,0.10427938600282,0.696082014658199,0.311742111396899,nobias
128,0.16,SLAC1,1,0.0914440570085465,0.767229458351658,0.266978790730496,nobias
128,0.16,SLAC1,2,0.0875508241675692,0.77062586616082,0.29021564625041,nobias
128,0.16,SLAC1,3,0.055817920223169,0.641317380534667,0.311265726373229,nobias
128,0.16,SLAC1,4,0.0642917509124986,0.731825127241784,0.268275359149555,nobias
128,0.16,SLAC1,5,0.0966771213517545,0.729349367690331,0.297544298878149,nobias
128,0.16,SLAC1,6,0.0242113708447784,0.750860159134193,0.222945483094051,nobias
128,0.16,SLAC1,7,0.155400384252658,0.72723520923295,0.370951316296105,nobias
128,0.16,SLAC1,8,0.145728080469754,0.749291727728545,0.366252656143314,nobias
128,0.16,SLAC1,9,0.0683674589230049,0.649621940481157,0.315049407122601,nobias
128,0.16,SLAC1,10,0.0247991001151892,0.694671017274301,0.290000673242911,nobias
128,0.16,SLAC1,11,0.0957697574600797,0.731904795623953,0.320303305488564,nobias
128,0.16,SLAC1,12,0.0699257166216228,0.758180174809064,0.279698471095635,nobias
128,0.16,SLAC1,13,0.0360959253458184,0.684872402155455,0.2630764937623,nobias
128,0.16,SLAC1,14,0.0538289181110743,0.725995163426117,0.272711738373085,nobias
128,0.16,SLAC1,15,0.0723767393479926,0.646611201284445,0.339503150925124,nobias
128,0.16,SLAC1,16,0.0787396177180931,0.658655272799533,0.319595725731462,nobias
128,0.16,SLAC1,17,0.0704187331703886,0.717376505850829,0.304353010331726,nobias
128,0.16,SLAC1,18,0.0838307834013462,0.669809035359091,0.332612382986873,nobias
128,0.16,SLAC1,19,0.083796806358068,0.719742875483422,0.290829860854067,nobias
128,0.16,SLAC1,20,0.0973196988433694,0.691366889462733,0.313907981860793,nobias
128,0.16,SLAC1,21,0.0839356417165086,0.726106814673905,0.28254722841582,nobias
128,0.16,SLAC1,22,0.0971758164194827,0.688763241108065,0.321406830541097,nobias
128,0.16,SLAC1,23,0.0491944656222145,0.72925748640886,0.280935072546719,nobias
128,0.16,SLAC1,24,0.0754897767974353,0.629717734384669,0.297069014729057,nobias
128,0.16,SLAC1,25,0.0759851284932714,0.658064178489484,0.292903182409555,nobias
128,0.16,SLAC1,26,0.0995837404135537,0.67503395212102,0.350307691262716,nobias
128,0.16,SLAC1,27,0.0842223304301826,0.723843699841464,0.313719253213735,nobias
128,0.16,SLAC1,28,0.0855381842676124,0.705770856885916,0.29991138650306,nobias
128,0.16,SLAC1,29,0.0310695236010024,0.738054795469194,0.270541887911636,nobias
128,0.16,SLAC1,30,0.111333597421879,0.677893605090867,0.322916813881461,nobias
128,0.16,SLAC1,31,0.0838611048270456,0.751798727604215,0.26925625927608,nobias
128,0.16,SLAC1,32,0.0669973940378629,0.699554100762361,0.319891557092793,nobias
128,0.16,SLAC1,33,0.152644972082733,0.733509306886855,0.385676082717044,nobias
128,0.16,SLAC1,34,0.0726539382013786,0.690358637837158,0.333606498320105,nobias
128,0.16,SLAC1,35,0.0213819089439846,0.603517003580436,0.317905373443343,nobias
128,0.16,SLAC1,36,0.138724305426862,0.763997375104088,0.31550510829108,nobias
128,0.16,SLAC1,37,0.0765072693894892,0.620068913468582,0.35895459438787,nobias
128,0.16,SLAC1,38,0.126611104943358,0.783257772011954,0.316674355717652,nobias
128,0.16,SLAC1,39,0.0684686138312169,0.727203095809001,0.292419740733855,nobias
128,0.16,SLAC1,40,0.0896834078062047,0.746837031418822,0.321866941151735,nobias
128,0.16,SLAC1,41,0.105776041714062,0.700118424588239,0.311317764376603,nobias
128,0.16,SLAC1,42,0.081494975342894,0.706665305944888,0.286663345287242,nobias
128,0.16,SLAC1,43,0.126111395973882,0.735585347448175,0.37935447148163,nobias
128,0.16,SLAC1,44,0.0567464632610904,0.686509197018775,0.272568990880826,nobias
128,0.16,SLAC1,45,0.0506370724100028,0.729408133750787,0.256171383682046,nobias
128,0.16,SLAC1,46,0.0988509557957328,0.732748993780182,0.311182507573925,nobias
128,0.16,SLAC1,47,0.12324906719822,0.676700879708807,0.339959158749325,nobias
128,0.16,SLAC1,48,0.0859290899939399,0.685496312218035,0.308262474365306,nobias
128,0.16,SLAC1,49,0.0601605968675499,0.67614722322426,0.278270302464977,nobias
128,0.16,SLAC1,50,0.110694346703692,0.700257904455214,0.337766980714237,nobias
128,0.16,SLAC2,1,0.312031202448768,0.424951603804881,0.821079920759053,nobias
128,0.16,SLAC2,2,0.183486647107324,0.562658960674928,0.550548109858225,nobias
128,0.16,SLAC2,3,0.175539562734741,0.5396290176139,0.497365578131015,nobias
128,0.16,SLAC2,4,0.203104944531986,0.534521766840579,0.550331017565091,nobias
128,0.16,SLAC2,5,0.190837751926761,0.633869100495338,0.470692835317727,nobias
128,0.16,SLAC2,6,0.107833520535074,0.644697366590207,0.373427993901544,nobias
128,0.16,SLAC2,7,0.280270760746043,0.580424323517438,0.715805820943965,nobias
128,0.16,SLAC2,8,0.379862958455884,0.354229310836219,1.21597734437862,nobias
128,0.16,SLAC2,9,0.161637882437221,0.528372631217874,0.587255581398621,nobias
128,0.16,SLAC2,10,0.0821500352038848,0.645116559244361,0.390569369414787,nobias
128,0.16,SLAC2,11,0.172572628916839,0.612411920095024,0.491659546612101,nobias
128,0.16,SLAC2,12,0.169827501949023,0.583843105542193,0.531569807179278,nobias
128,0.16,SLAC2,13,0.112357257279631,0.550493794620008,0.404342222356844,nobias
128,0.16,SLAC2,14,0.141297365443891,0.592466959305373,0.496588734319165,nobias
128,0.16,SLAC2,15,0.232133166405013,0.512383791208586,0.679882038173034,nobias
128,0.16,SLAC2,16,0.206084230335302,0.445952922316925,0.61538622515405,nobias
128,0.16,SLAC2,17,0.240912654970337,0.511760956312283,0.820726194697679,nobias
128,0.16,SLAC2,18,0.309377991199491,0.37046022281489,1.19659421208197,nobias
128,0.16,SLAC2,19,0.216399711177578,0.342840970316033,0.781815829837634,nobias
128,0.16,SLAC2,20,0.244597659180172,0.598131109504915,0.632482918113496,nobias
128,0.16,SLAC2,21,0.174202980733637,0.48972435931535,0.519278556224994,nobias
128,0.16,SLAC2,22,0.249898394943462,0.420761421562536,0.676312011250073,nobias
128,0.16,SLAC2,23,0.243719310801833,0.392111297833009,0.885349910420567,nobias
128,0.16,SLAC2,24,0.175509830463359,0.512832461532712,0.539260543515674,nobias
128,0.16,SLAC2,25,0.285393069769083,0.476175808675922,0.775655186498974,nobias
128,0.16,SLAC2,26,0.294406174375527,0.532180850356736,0.745113527804168,nobias
128,0.16,SLAC2,27,0.243461262042721,0.574245626737332,0.672739076594299,nobias
128,0.16,SLAC2,28,0.234975761719749,0.489331381559209,0.628258932465623,nobias
128,0.16,SLAC2,29,0.193409253135334,0.46584582535617,0.657185683869132,nobias
128,0.16,SLAC2,30,0.174410558657371,0.502087989244407,0.470422473196423,nobias
128,0.16,SLAC2,31,0.209749414385012,0.626634773052775,0.553235120824991,nobias
128,0.16,SLAC2,32,0.226169412588481,0.454159807092538,0.871857862494095,nobias
128,0.16,SLAC2,33,0.314573901490079,0.579774254709923,0.723025285506553,nobias
128,0.16,SLAC2,34,0.174514350323749,0.569527591323075,0.536752962675112,nobias
128,0.16,SLAC2,35,0.137420090997933,0.44138995313059,0.566925653375089,nobias
128,0.16,SLAC2,36,0.369699268469167,0.45828057226889,0.974059392376654,nobias
128,0.16,SLAC2,37,0.195468941953736,0.567079690014303,0.572059317022723,nobias
128,0.16,SLAC2,38,0.289127878617426,0.521308429243378,0.724763067306576,nobias
128,0.16,SLAC2,39,0.292350142667902,0.504314399212907,0.996021930370552,nobias
128,0.16,SLAC2,40,0.29305775712181,0.532515774075192,0.770861729656672,nobias
128,0.16,SLAC2,41,0.284128973714803,0.521408324250462,0.815174165244393,nobias
128,0.16,SLAC2,42,0.22404072157968,0.582807280539731,0.638199186421223,nobias
128,0.16,SLAC2,43,0.245660208952244,0.654904452562253,0.621274656734348,nobias
128,0.16,SLAC2,44,0.17666331355197,0.576623146021044,0.505374916267966,nobias
128,0.16,SLAC2,45,0.208068307211384,0.435252605386845,0.847785953946317,nobias
128,0.16,SLAC2,46,0.241803465196471,0.578567111395253,0.582375242597719,nobias
128,0.16,SLAC2,47,0.325388101483626,0.500612224130468,0.801996366678121,nobias
128,0.16,SLAC2,48,0.232848952894021,0.564622245652828,0.565506949599373,nobias
128,0.16,SLAC2,49,0.159993633490677,0.519743194270853,0.514757101457775,nobias
128,0.16,SLAC2,50,0.247223746254879,0.531529458509877,0.628737860913009,nobias
128,0.64,FEL1,1,-0.00298249860199367,0.877354734865763,0.150405533811313,nobias
128,0.64,FEL1,2,-0.0253359444412109,0.893309202911931,0.128471069028545,nobias
128,0.64,FEL1,3,-0.00801164966358489,0.910621724791255,0.114626780227059,nobias
128,0.64,FEL1,4,-0.0167939717641344,0.88927978547318,0.134324519174481,nobias
128,0.64,FEL1,5,-0.0107608385036741,0.897594724183212,0.130571721219046,nobias
128,0.64,FEL1,6,-0.0297314161130081,0.878681323040938,0.137868132474564,nobias
128,0.64,FEL1,7,-0.0241495739938181,0.891430489484912,0.125458044989562,nobias
128,0.64,FEL1,8,-0.00822726247871419,0.872695693920918,0.135774369310645,nobias
128,0.64,FEL1,9,0.00657132491747362,0.892491291363947,0.129749022040841,nobias
128,0.64,FEL1,10,-0.0215348719090442,0.889830794008638,0.12815336073348,nobias
128,0.64,FEL1,11,0.016429176720154,0.902601715608268,0.132273272323598,nobias
128,0.64,FEL1,12,-0.0188843850607534,0.905131463209017,0.120457691712808,nobias
128,0.64,FEL1,13,0.00299352235729051,0.895731736703778,0.134193822172266,nobias
128,0.64,FEL1,14,-0.0105620548835445,0.906175172518579,0.111774568144558,nobias
128,0.64,FEL1,15,0.00859141913539493,0.893065050985295,0.124264382901794,nobias
128,0.64,FEL1,16,-0.00347590180792778,0.913640945873887,0.115603670276902,nobias
128,0.64,FEL1,17,-0.0143569671009621,0.888265558369431,0.126143827787287,nobias
128,0.64,FEL1,18,-0.0184347624112561,0.89780449858469,0.120640154427885,nobias
128,0.64,FEL1,19,-0.0395249305824957,0.91728467041034,0.116714065806155,nobias
128,0.64,FEL1,20,0.0196740762681318,0.892914065455511,0.130212666598208,nobias
128,0.64,FEL1,21,0.00912708209217049,0.896254945936047,0.13583155458638,nobias
128,0.64,FEL1,22,-0.0155634133279984,0.910385386046394,0.117826210049458,nobias
128,0.64,FEL1,23,-0.0303629723702166,0.860821298976183,0.140365355321884,nobias
128,0.64,FEL1,24,-0.0134692963054391,0.872178629466478,0.142533732357356,nobias
128,0.64,FEL1,25,-0.02326347004213,0.878722382319588,0.133481100319058,nobias
128,0.64,FEL1,26,-0.0182504619049073,0.874354143489026,0.139983772078772,nobias
128,0.64,FEL1,27,-0.0165352047583639,0.912652878892627,0.119560699899891,nobias
128,0.64,FEL1,28,-0.0230595623196409,0.887306197128993,0.125419132341971,nobias
128,0.64,FEL1,29,-0.0247728388285496,0.915970644416277,0.113483228118684,nobias
128,0.64,FEL1,30,-0.00309148355301591,0.863157675285328,0.146326107033485,nobias
128,0.64,FEL1,31,-0.0375927240892569,0.888735014280284,0.128993802258339,nobias
128,0.64,FEL1,32,-0.000480026682942736,0.887797512513774,0.140435841946989,nobias
128,0.64,FEL1,33,-0.0372753367221019,0.884170179219437,0.133243759648596,nobias
128,0.64,FEL1,34,-0.0171414924463925,0.897301852476671,0.125797717112128,nobias
128,0.64,FEL1,35,-0.0100744143339433,0.883031721070048,0.135403165219612,nobias
128,0.64,FEL1,36,-0.0167448713443488,0.914219749673198,0.116516459828603,nobias
128,0.64,FEL1,37,-0.0154218771316055,0.899842539292287,0.124149079183064,nobias
128,0.64,FEL1,38,-0.0375542904639571,0.930661560614413,0.104119038707309,nobias
128,0.64,FEL1,39,-0.0104805542516731,0.889155112707418,0.13081330491875,nobias
128,0.64,FEL1,40,-0.0195850664852698,0.898018675834111,0.118562177332605,nobias
128,0.64,FEL1,41,-0.00707923572652374,0.887949220535192,0.132522628249416,nobias
128,0.64,FEL1,42,0.00687969075000612,0.913265719182425,0.120703248764601,nobias
128,0.64,FEL1,43,-0.00967973416187331,0.88266308233769,0.132690442621369,nobias
128,0.64,FEL1,44,-0.0332175408738537,0.881434407600471,0.13829099051299,nobias
128,0.64,FEL1,45,-0.00909839909454415,0.885373684498756,0.136286447340871,nobias
128,0.64,FEL1,46,-0.0123929880997659,0.886137338667862,0.131082379929198,nobias
128,0.64,FEL1,47,-0.0344112339317612,0.890325202991269,0.134372636190502,nobias
128,0.64,FEL1,48,-0.0116285025142095,0.88321557790542,0.130876867933387,nobias
128,0.64,FEL1,49,0.00168458284542256,0.926618090523745,0.109886121025138,nobias
128,0.64,FEL1,50,-0.0289027990776519,0.882841963870437,0.136805453116247,nobias
128,0.64,FEL2,1,-0.068120324162003,0.774581464209142,0.198172450926741,nobias
128,0.64,FEL2,2,-0.0858344460994703,0.754219686117423,0.210363097435974,nobias
128,0.64,FEL2,3,-0.0763494043529671,0.750674521135712,0.2063017909121,nobias
128,0.64,FEL2,4,-0.0665450626147894,0.787841764579502,0.198107231876291,nobias
128,0.64,FEL2,5,-0.053609418362854,0.818915889840363,0.183677787918798,nobias
128,0.64,FEL2,6,-0.0742074051564183,0.798692040863569,0.200174925198882,nobias
128,0.64,FEL2,7,-0.0715766721269862,0.788160813929687,0.194035885427135,nobias
128,0.64,FEL2,8,-0.0539361217838538,0.747183704951417,0.209415575855869,nobias
128,0.64,FEL2,9,-0.0528597981749942,0.75701434233938,0.199481296187463,nobias
128,0.64,FEL2,10,-0.086696535161404,0.80050716407747,0.186644431321856,nobias
128,0.64,FEL2,11,-0.0420882713140831,0.798043254547012,0.193918658842894,nobias
128,0.64,FEL2,12,-0.075033167876955,0.798794324921737,0.187260087576218,nobias
128,0.64,FEL2,13,-0.0353185454466259,0.786960722950111,0.20076240448462,nobias
128,0.64,FEL2,14,-0.0587725376918964,0.776752738191928,0.182780441304158,nobias
128,0.64,FEL2,15,-0.0456448009763366,0.78912534144232,0.179820231190301,nobias
128,0.64,FEL2,16,-0.0457926416275837,0.776380576282468,0.19185497024851,nobias
128,0.64,FEL2,17,-0.0618845373488499,0.800950095721969,0.185572799722078,nobias
128,0.64,FEL2,18,-0.0789764817957012,0.823471331188799,0.171459452032715,nobias
128,0.64,FEL2,19,-0.0930385874134974,0.758474039718053,0.211868796121861,nobias
128,0.64,FEL2,20,-0.0228778196839306,0.76883490237687,0.209851895991805,nobias
128,0.64,FEL2,21,-0.0356670095668323,0.75252665060007,0.223245486954838,nobias
128,0.64,FEL2,22,-0.0680961364736855,0.773847954557309,0.206009049001771,nobias
128,0.64,FEL2,23,-0.068877760924076,0.732461348008228,0.21743668828622,nobias
128,0.64,FEL2,24,-0.0848129305379789,0.774624534311949,0.198581947559307,nobias
128,0.64,FEL2,25,-0.0828403067184446,0.704072561371967,0.216715787656791,nobias
128,0.64,FEL2,26,-0.0504100453830372,0.714194493449348,0.245563384329893,nobias
128,0.64,FEL2,27,-0.0555623149663305,0.808940210561654,0.187834874338415,nobias
128,0.64,FEL2,28,-0.0736130566687353,0.798345625993326,0.182692767543791,nobias
128,0.64,FEL2,29,-0.0808976632012216,0.807754907954245,0.182631485957345,nobias
128,0.64,FEL2,30,-0.0638600022856297,0.786904465726304,0.186999005711513,nobias
128,0.64,FEL2,31,-0.095245528161683,0.748990075570109,0.21151862853299,nobias
128,0.64,FEL2,32,-0.0506744873130594,0.817065234448001,0.18461907531729,nobias
128,0.64,FEL2,33,-0.0820635028243343,0.799937994872722,0.197247681124002,nobias
128,0.64,FEL2,34,-0.0738638465472937,0.765752506978858,0.204502271691154,nobias
128,0.64,FEL2,35,-0.0602921387570052,0.802687843435988,0.179380748723907,nobias
128,0.64,FEL2,36,-0.0594099836194641,0.754930596029183,0.22020564787105,nobias
128,0.64,FEL2,37,-0.0605932787005464,0.746564853336654,0.214529380221703,nobias
128,0.64,FEL2,38,-0.0851166785738417,0.787661208136077,0.197324827264482,nobias
128,0.64,FEL2,39,-0.042831294231696,0.72203380308044,0.220926699866178,nobias
128,0.64,FEL2,40,-0.0851705276889562,0.800522864456315,0.181195592042822,nobias
128,0.64,FEL2,41,-0.0623182732739482,0.784394824437471,0.197642656910104,nobias
128,0.64,FEL2,42,-0.0421442026178061,0.809998624719934,0.187363473586712,nobias
128,0.64,FEL2,43,-0.0617847958994618,0.836495562587994,0.165430337069539,nobias
128,0.64,FEL2,44,-0.092737787638562,0.802253045129005,0.193587393793695,nobias
128,0.64,FEL2,45,-0.0758932770370814,0.734899798248461,0.215974733439909,nobias
128,0.64,FEL2,46,-0.0701320408070343,0.807409402275492,0.179242084960202,nobias
128,0.64,FEL2,47,-0.0647919266738469,0.73433086112082,0.235299423981824,nobias
128,0.64,FEL2,48,-0.0645487191750124,0.793079638584554,0.180953338366971,nobias
128,0.64,FEL2,49,-0.0457109174182559,0.762098630074322,0.211671743028565,nobias
128,0.64,FEL2,50,-0.0761515626608358,0.816164679646138,0.195075863076593,nobias
128,0.64,FUBAR1,1,0.0329955630517378,0.891780843930565,0.146525684538816,nobias
128,0.64,FUBAR1,2,0.0158335148213561,0.901723882979902,0.122884313846551,nobias
128,0.64,FUBAR1,3,0.0295804334018575,0.914129129023268,0.116116410560118,nobias
128,0.64,FUBAR1,4,0.0265656360933426,0.895030447373984,0.1349678350066,nobias
128,0.64,FUBAR1,5,0.0292368070254205,0.911762565132503,0.125407722244361,nobias
128,0.64,FUBAR1,6,0.0106365610239927,0.889481260996535,0.129853110373868,nobias
128,0.64,FUBAR1,7,0.0219205782811391,0.90260671041319,0.11945203984125,nobias
128,0.64,FUBAR1,8,0.0304716799286553,0.883871399080988,0.13387671219786,nobias
128,0.64,FUBAR1,9,0.0382372253135362,0.900970153047349,0.12820424613098,nobias
128,0.64,FUBAR1,10,0.0244494842976272,0.89769727176836,0.125823062513441,nobias
128,0.64,FUBAR1,11,0.0539878548021292,0.900977094589306,0.143946594683657,nobias
128,0.64,FUBAR1,12,0.0264667951855526,0.910521786700614,0.120984715396294,nobias
128,0.64,FUBAR1,13,0.0353877771639551,0.902079952514915,0.132543952438702,nobias
128,0.64,FUBAR1,14,0.0290099140646625,0.912837735707336,0.111649209942987,nobias
128,0.64,FUBAR1,15,0.0405301411780475,0.89745628612462,0.127051359070279,nobias
128,0.64,FUBAR1,16,0.0293028800154052,0.915805389669368,0.116585122372398,nobias
128,0.64,FUBAR1,17,0.0284433571780087,0.894184160882816,0.126303760695532,nobias
128,0.64,FUBAR1,18,0.0246448759032779,0.899298546262306,0.122696916719899,nobias
128,0.64,FUBAR1,19,0.00637042188702699,0.926421279080373,0.106587239090818,nobias
128,0.64,FUBAR1,20,0.049185169052425,0.893850660140293,0.134807669318585,nobias
128,0.64,FUBAR1,21,0.0452407532427715,0.90349125002538,0.139056935133188,nobias
128,0.64,FUBAR1,22,0.0275266205731108,0.911977593855321,0.120956986778608,nobias
128,0.64,FUBAR1,23,0.0117499943892648,0.872862211680417,0.131771444584239,nobias
128,0.64,FUBAR1,24,0.0297736322526441,0.881621985579543,0.141826591074692,nobias
128,0.64,FUBAR1,25,0.0208530630843463,0.889618079642652,0.128141887010835,nobias
128,0.64,FUBAR1,26,0.0210728547886517,0.88283650486802,0.137036273291335,nobias
128,0.64,FUBAR1,27,0.0264095224249379,0.91627993397663,0.121540277396817,nobias
128,0.64,FUBAR1,28,0.0166073180762713,0.897253295453796,0.119602986879431,nobias
128,0.64,FUBAR1,29,0.0152913562783131,0.921227552062068,0.109236070907354,nobias
128,0.64,FUBAR1,30,0.0301809421245625,0.872901004019831,0.14272955424719,nobias
128,0.64,FUBAR1,31,0.00757546987357634,0.896632141443051,0.12049477528689,nobias
128,0.64,FUBAR1,32,0.0313138394102446,0.8958195095704,0.138384446359849,nobias
128,0.64,FUBAR1,33,0.00744349827685061,0.893486762059378,0.124406903432084,nobias
128,0.64,FUBAR1,34,0.0257107610324145,0.906736040751932,0.122905376815931,nobias
128,0.64,FUBAR1,35,0.0263750227828086,0.891905936256392,0.131666413265301,nobias
128,0.64,FUBAR1,36,0.0247413549514347,0.92052473805408,0.115660321114387,nobias
128,0.64,FUBAR1,37,0.0292509791168136,0.906445975847196,0.124710308658629,nobias
128,0.64,FUBAR1,38,0.00905181786974707,0.933695457469089,0.0977847325185692,nobias
128,0.64,FUBAR1,39,0.0245131961710078,0.895040176787711,0.12950690260121,nobias
128,0.64,FUBAR1,40,0.0266843471966558,0.906928378158942,0.116340272837255,nobias
128,0.64,FUBAR1,41,0.0296135793419979,0.895651477465233,0.13058046281296,nobias
128,0.64,FUBAR1,42,0.0418315892417216,0.916996759436708,0.124284296787751,nobias
128,0.64,FUBAR1,43,0.0317908482152588,0.885130067919054,0.136398736953814,nobias
128,0.64,FUBAR1,44,0.0165328159088833,0.887240542582185,0.137022484529765,nobias
128,0.64,FUBAR1,45,0.0315163059016421,0.894484190325791,0.135853085098642,nobias
128,0.64,FUBAR1,46,0.0256518633103961,0.894322467678288,0.128749718718621,nobias
128,0.64,FUBAR1,47,0.00955004481604387,0.896245545127297,0.130453340021801,nobias
128,0.64,FUBAR1,48,0.0260022920497222,0.886808636568463,0.131280475300316,nobias
128,0.64,FUBAR1,49,0.0350775668290805,0.930103154759581,0.113427788796554,nobias
128,0.64,FUBAR1,50,0.00966665841999365,0.893701204834678,0.129355890253278,nobias
128,0.64,FUBAR2,1,-0.0461026156719736,0.838343331535252,0.158122737466565,nobias
128,0.64,FUBAR2,2,-0.0619533159093594,0.810849070705486,0.171760071302075,nobias
128,0.64,FUBAR2,3,-0.0601205098137574,0.820387362055017,0.163136230850643,nobias
128,0.64,FUBAR2,4,-0.0447908100294041,0.831922950018099,0.164044777170918,nobias
128,0.64,FUBAR2,5,-0.0238402014868806,0.876481396833846,0.142098267367225,nobias
128,0.64,FUBAR2,6,-0.0547898815352869,0.851042614904736,0.158303335761428,nobias
128,0.64,FUBAR2,7,-0.0527884781535094,0.853490164484605,0.150060778117358,nobias
128,0.64,FUBAR2,8,-0.0340810669806664,0.820310832312481,0.162234266879906,nobias
128,0.64,FUBAR2,9,-0.0310399429059569,0.81144324770313,0.164201306087385,nobias
128,0.64,FUBAR2,10,-0.0581636973577795,0.861669920656758,0.144193509989817,nobias
128,0.64,FUBAR2,11,-0.0233396392370787,0.856328848102681,0.147780001970257,nobias
128,0.64,FUBAR2,12,-0.0572822701809599,0.86581555130007,0.144484397834594,nobias
128,0.64,FUBAR2,13,-0.0185211468005684,0.84487913705222,0.158069920067593,nobias
128,0.64,FUBAR2,14,-0.0364774227098125,0.836588752828471,0.147425618534964,nobias
128,0.64,FUBAR2,15,-0.024416704262087,0.852593134956117,0.139481642998456,nobias
128,0.64,FUBAR2,16,-0.0267602285397783,0.847976378806842,0.146331621566704,nobias
128,0.64,FUBAR2,17,-0.0452744589470885,0.851933200139867,0.14807756338654,nobias
128,0.64,FUBAR2,18,-0.0565574834433509,0.870560804708755,0.13902962963084,nobias
128,0.64,FUBAR2,19,-0.0754884585760834,0.824188221215348,0.170703639721106,nobias
128,0.64,FUBAR2,20,-0.0103077139955913,0.833926710163106,0.15832101350693,nobias
